,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
8202,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,917,187,20.0,MCHENRY 32,2018_General Election
6277,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,917,186,20.0,MCHENRY 32,2018_General Election
4095,14TH CONGRESS,Under Votes,,917,7,1.0,MCHENRY 32,2018_General Election
4096,14TH CONGRESS,Over Votes,,917,0,0.0,MCHENRY 32,2018_General Election
8210,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,917,277,30.0,MCHENRY 32,2018_General Election
4111,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,917,60,7.0,MCHENRY 32,2018_General Election
4112,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,917,0,0.0,MCHENRY 32,2018_General Election
10712,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,917,264,29.0,MCHENRY 32,2018_General Election
10713,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,917,74,8.0,MCHENRY 32,2018_General Election
4113,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,917,42,5.0,MCHENRY 32,2018_General Election
4114,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,917,0,0.0,MCHENRY 32,2018_General Election
10714,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,917,271,30.0,MCHENRY 32,2018_General Election
10715,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,917,63,7.0,MCHENRY 32,2018_General Election
4115,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,917,46,5.0,MCHENRY 32,2018_General Election
4116,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,917,0,0.0,MCHENRY 32,2018_General Election
8208,32ND SENATE,CRAIG WILCOX,REPUBLICAN,917,194,21.0,MCHENRY 32,2018_General Election
6283,32ND SENATE,MARY MAHADY,DEMOCRACT,917,180,20.0,MCHENRY 32,2018_General Election
4107,32ND SENATE,Under Votes,,917,6,1.0,MCHENRY 32,2018_General Election
4108,32ND SENATE,Over Votes,,917,0,0.0,MCHENRY 32,2018_General Election
8209,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,917,268,29.0,MCHENRY 32,2018_General Election
4109,63RD REPRESENTATIVE,Under Votes,,917,61,7.0,MCHENRY 32,2018_General Election
4110,63RD REPRESENTATIVE,Over Votes,,917,0,0.0,MCHENRY 32,2018_General Election
8204,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,917,205,22.0,MCHENRY 32,2018_General Election
6279,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,917,156,17.0,MCHENRY 32,2018_General Election
9435,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,917,10,1.0,MCHENRY 32,2018_General Election
4099,ATTORNEY GENERAL,Under Votes,,917,9,1.0,MCHENRY 32,2018_General Election
4100,ATTORNEY GENERAL,Over Votes,,917,0,0.0,MCHENRY 32,2018_General Election
8206,COMPTROLLER,DARLENE SENGER,REPUBLICAN,917,186,20.0,MCHENRY 32,2018_General Election
6281,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,917,174,19.0,MCHENRY 32,2018_General Election
4103,COMPTROLLER,Under Votes,,917,10,1.0,MCHENRY 32,2018_General Election
9437,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,917,10,1.0,MCHENRY 32,2018_General Election
4104,COMPTROLLER,Over Votes,,917,0,0.0,MCHENRY 32,2018_General Election
8203,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,917,195,21.0,MCHENRY 32,2018_General Election
6278,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,917,148,16.0,MCHENRY 32,2018_General Election
9806,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,917,21,2.0,MCHENRY 32,2018_General Election
9434,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,917,12,1.0,MCHENRY 32,2018_General Election
