ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,1024,306,30.0,MCHENRY 13,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,1024,252,25.0,MCHENRY 13,2016_General Election
14TH CONGRESS,Blank Ballots,,1024,20,2.0,MCHENRY 13,2016_General Election
14TH CONGRESS,Under Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
14TH CONGRESS,Over Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,1024,470,46.0,MCHENRY 13,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,1024,107,10.0,MCHENRY 13,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,1024,393,38.0,MCHENRY 13,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,1024,170,17.0,MCHENRY 13,2016_General Election
32ND SENATE,Blank Ballots,,1024,14,1.0,MCHENRY 13,2016_General Election
32ND SENATE,Under Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
32ND SENATE,Over Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,1024,283,28.0,MCHENRY 13,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,1024,272,27.0,MCHENRY 13,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,1024,22,2.0,MCHENRY 13,2016_General Election
63RD REPRESENTATIVE,Under Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
63RD REPRESENTATIVE,Over Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1024,310,30.0,MCHENRY 13,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1024,206,20.0,MCHENRY 13,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1024,33,3.0,MCHENRY 13,2016_General Election
COMPTROLLER,Blank Ballots,,1024,15,1.0,MCHENRY 13,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1024,13,1.0,MCHENRY 13,2016_General Election
COMPTROLLER,Under Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
COMPTROLLER,Over Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,1024,436,43.0,MCHENRY 13,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,1024,108,11.0,MCHENRY 13,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,1024,33,3.0,MCHENRY 13,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,1024,291,28.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,1024,227,22.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,1024,33,3.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,1024,16,2.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,1024,11,1.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,1024,276,27.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,1024,244,24.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,1024,35,3.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,1024,16,2.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,1024,7,1.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,Under Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,Over Votes,,1024,0,0.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,1024,0,0.0,MCHENRY 13,2016_General Election
