,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5740,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,2421,634,26.0,GRAFTON 4,2018_General Election
7501,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,2421,578,24.0,GRAFTON 4,2018_General Election
2323,14TH CONGRESS,Under Votes,,2421,9,0.0,GRAFTON 4,2018_General Election
2324,14TH CONGRESS,Over Votes,,2421,0,0.0,GRAFTON 4,2018_General Election
7510,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,2421,827,34.0,GRAFTON 4,2018_General Election
2341,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,2421,148,6.0,GRAFTON 4,2018_General Election
2342,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,2421,0,0.0,GRAFTON 4,2018_General Election
7509,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,2421,824,34.0,GRAFTON 4,2018_General Election
2339,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,2421,139,6.0,GRAFTON 4,2018_General Election
2340,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,2421,0,0.0,GRAFTON 4,2018_General Election
10342,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,2421,831,34.0,GRAFTON 4,2018_General Election
10343,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,2421,252,10.0,GRAFTON 4,2018_General Election
2343,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,2421,137,6.0,GRAFTON 4,2018_General Election
2344,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,2421,0,0.0,GRAFTON 4,2018_General Election
10344,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,2421,846,35.0,GRAFTON 4,2018_General Election
10345,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,2421,230,10.0,GRAFTON 4,2018_General Election
2345,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,2421,144,6.0,GRAFTON 4,2018_General Election
2346,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,2421,0,0.0,GRAFTON 4,2018_General Election
7507,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,2421,609,25.0,GRAFTON 4,2018_General Election
5746,33RD SENATE,NANCY ZETTLER,DEMOCRACT,2421,591,24.0,GRAFTON 4,2018_General Election
2335,33RD SENATE,Under Votes,,2421,20,1.0,GRAFTON 4,2018_General Election
2336,33RD SENATE,Over Votes,,2421,0,0.0,GRAFTON 4,2018_General Election
7508,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,2421,807,33.0,GRAFTON 4,2018_General Election
2337,66TH REPRESENTATIVE,Under Votes,,2421,129,5.0,GRAFTON 4,2018_General Election
2338,66TH REPRESENTATIVE,Over Votes,,2421,0,0.0,GRAFTON 4,2018_General Election
7503,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,2421,631,26.0,GRAFTON 4,2018_General Election
5742,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,2421,548,23.0,GRAFTON 4,2018_General Election
9065,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,2421,30,1.0,GRAFTON 4,2018_General Election
2327,ATTORNEY GENERAL,Under Votes,,2421,11,0.0,GRAFTON 4,2018_General Election
2328,ATTORNEY GENERAL,Over Votes,,2421,0,0.0,GRAFTON 4,2018_General Election
7505,COMPTROLLER,DARLENE SENGER,REPUBLICAN,2421,585,24.0,GRAFTON 4,2018_General Election
5744,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,2421,582,24.0,GRAFTON 4,2018_General Election
9067,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,2421,38,2.0,GRAFTON 4,2018_General Election
2331,COMPTROLLER,Under Votes,,2421,15,1.0,GRAFTON 4,2018_General Election
2332,COMPTROLLER,Over Votes,,2421,0,0.0,GRAFTON 4,2018_General Election
7502,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,2421,622,26.0,GRAFTON 4,2018_General Election
5741,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,2421,526,22.0,GRAFTON 4,2018_General Election
9064,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,2421,30,1.0,GRAFTON 4,2018_General Election
9732,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,2421,30,1.0,GRAFTON 4,2018_General Election
2325,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,2421,9,0.0,GRAFTON 4,2018_General Election
10341,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,2421,3,0.0,GRAFTON 4,2018_General Election
2326,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,2421,0,0.0,GRAFTON 4,2018_General Election
5743,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,2421,711,29.0,GRAFTON 4,2018_General Election
7504,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,2421,458,19.0,GRAFTON 4,2018_General Election
9066,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,2421,36,1.0,GRAFTON 4,2018_General Election
2329,SECRETARY OF STATE,Under Votes,,2421,15,1.0,GRAFTON 4,2018_General Election
2330,SECRETARY OF STATE,Over Votes,,2421,0,0.0,GRAFTON 4,2018_General Election
7506,TREASURER,JIM DODGE,REPUBLICAN,2421,614,25.0,GRAFTON 4,2018_General Election
5745,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,2421,533,22.0,GRAFTON 4,2018_General Election
9068,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,2421,51,2.0,GRAFTON 4,2018_General Election
2333,TREASURER,Under Votes,,2421,22,1.0,GRAFTON 4,2018_General Election
2334,TREASURER,Over Votes,,2421,0,0.0,GRAFTON 4,2018_General Election
