,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
7151,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,785,225,29.0,ALGONQUIN 61,2018_General Election
1438,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,785,70,9.0,ALGONQUIN 61,2018_General Election
1439,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,785,0,0.0,ALGONQUIN 61,2018_General Election
10157,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,785,232,30.0,ALGONQUIN 61,2018_General Election
10158,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,785,97,12.0,ALGONQUIN 61,2018_General Election
1440,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,785,43,5.0,ALGONQUIN 61,2018_General Election
1441,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,785,0,0.0,ALGONQUIN 61,2018_General Election
5478,26TH SENATE,TOM GEORGES,DEMOCRACT,785,77,10.0,ALGONQUIN 61,2018_General Election
7147,26TH SENATE,DAN McCONCHIE,REPUBLICAN,785,77,10.0,ALGONQUIN 61,2018_General Election
1430,26TH SENATE,Under Votes,,785,3,0.0,ALGONQUIN 61,2018_General Election
1431,26TH SENATE,Over Votes,,785,0,0.0,ALGONQUIN 61,2018_General Election
10159,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,785,242,31.0,ALGONQUIN 61,2018_General Election
10160,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,785,83,11.0,ALGONQUIN 61,2018_General Election
1442,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,785,47,6.0,ALGONQUIN 61,2018_General Election
1443,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,785,0,0.0,ALGONQUIN 61,2018_General Election
5479,33RD SENATE,NANCY ZETTLER,DEMOCRACT,785,108,14.0,ALGONQUIN 61,2018_General Election
7148,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,785,104,13.0,ALGONQUIN 61,2018_General Election
1432,33RD SENATE,Under Votes,,785,3,0.0,ALGONQUIN 61,2018_General Election
1433,33RD SENATE,Over Votes,,785,0,0.0,ALGONQUIN 61,2018_General Election
7149,52ND REPRESENTATIVE,DAVID McSWEENEY,REPUBLICAN,785,102,13.0,ALGONQUIN 61,2018_General Election
1434,52ND REPRESENTATIVE,Under Votes,,785,19,2.0,ALGONQUIN 61,2018_General Election
1435,52ND REPRESENTATIVE,Over Votes,,785,0,0.0,ALGONQUIN 61,2018_General Election
7150,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,785,128,16.0,ALGONQUIN 61,2018_General Election
1436,66TH REPRESENTATIVE,Under Votes,,785,39,5.0,ALGONQUIN 61,2018_General Election
1437,66TH REPRESENTATIVE,Over Votes,,785,0,0.0,ALGONQUIN 61,2018_General Election
5472,6TH CONGRESS,SEAN CASTEN,DEMOCRACT,785,192,24.0,ALGONQUIN 61,2018_General Election
7141,6TH CONGRESS,PETER J. ROSKAM,REPUBLICAN,785,174,22.0,ALGONQUIN 61,2018_General Election
1418,6TH CONGRESS,Under Votes,,785,6,1.0,ALGONQUIN 61,2018_General Election
1419,6TH CONGRESS,Over Votes,,785,0,0.0,ALGONQUIN 61,2018_General Election
7143,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,785,179,23.0,ALGONQUIN 61,2018_General Election
5474,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,785,172,22.0,ALGONQUIN 61,2018_General Election
8880,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,785,16,2.0,ALGONQUIN 61,2018_General Election
1422,ATTORNEY GENERAL,Under Votes,,785,5,1.0,ALGONQUIN 61,2018_General Election
1423,ATTORNEY GENERAL,Over Votes,,785,0,0.0,ALGONQUIN 61,2018_General Election
5476,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,785,181,23.0,ALGONQUIN 61,2018_General Election
7145,COMPTROLLER,DARLENE SENGER,REPUBLICAN,785,165,21.0,ALGONQUIN 61,2018_General Election
8882,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,785,23,3.0,ALGONQUIN 61,2018_General Election
1426,COMPTROLLER,Under Votes,,785,3,0.0,ALGONQUIN 61,2018_General Election
1427,COMPTROLLER,Over Votes,,785,0,0.0,ALGONQUIN 61,2018_General Election
