,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6733,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,857,223,26.0,ALGONQUIN 15,2018_General Election
372,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,857,45,5.0,ALGONQUIN 15,2018_General Election
373,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,857,0,0.0,ALGONQUIN 15,2018_General Election
9927,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,857,246,29.0,ALGONQUIN 15,2018_General Election
9928,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,857,82,10.0,ALGONQUIN 15,2018_General Election
374,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,857,26,3.0,ALGONQUIN 15,2018_General Election
375,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,857,1,0.0,ALGONQUIN 15,2018_General Election
9929,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,857,245,29.0,ALGONQUIN 15,2018_General Election
9930,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,857,82,10.0,ALGONQUIN 15,2018_General Election
376,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,857,28,3.0,ALGONQUIN 15,2018_General Election
377,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,857,0,0.0,ALGONQUIN 15,2018_General Election
5154,33RD SENATE,NANCY ZETTLER,DEMOCRACT,857,188,22.0,ALGONQUIN 15,2018_General Election
6731,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,857,165,19.0,ALGONQUIN 15,2018_General Election
368,33RD SENATE,Under Votes,,857,2,0.0,ALGONQUIN 15,2018_General Election
369,33RD SENATE,Over Votes,,857,0,0.0,ALGONQUIN 15,2018_General Election
6732,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,857,221,26.0,ALGONQUIN 15,2018_General Election
370,66TH REPRESENTATIVE,Under Votes,,857,37,4.0,ALGONQUIN 15,2018_General Election
371,66TH REPRESENTATIVE,Over Votes,,857,0,0.0,ALGONQUIN 15,2018_General Election
5148,6TH CONGRESS,SEAN CASTEN,DEMOCRACT,857,189,22.0,ALGONQUIN 15,2018_General Election
6725,6TH CONGRESS,PETER J. ROSKAM,REPUBLICAN,857,163,19.0,ALGONQUIN 15,2018_General Election
356,6TH CONGRESS,Under Votes,,857,3,0.0,ALGONQUIN 15,2018_General Election
357,6TH CONGRESS,Over Votes,,857,0,0.0,ALGONQUIN 15,2018_General Election
5150,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,857,174,20.0,ALGONQUIN 15,2018_General Election
6727,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,857,156,18.0,ALGONQUIN 15,2018_General Election
8650,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,857,22,3.0,ALGONQUIN 15,2018_General Election
360,ATTORNEY GENERAL,Under Votes,,857,3,0.0,ALGONQUIN 15,2018_General Election
361,ATTORNEY GENERAL,Over Votes,,857,0,0.0,ALGONQUIN 15,2018_General Election
