,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
8285,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,954,343,36.0,NUNDA 6,2018_General Election
6345,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,954,251,26.0,NUNDA 6,2018_General Election
4306,14TH CONGRESS,Under Votes,,954,3,0.0,NUNDA 6,2018_General Election
4307,14TH CONGRESS,Over Votes,,954,0,0.0,NUNDA 6,2018_General Election
8293,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,954,468,49.0,NUNDA 6,2018_General Election
4322,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,954,61,6.0,NUNDA 6,2018_General Election
4323,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,954,0,0.0,NUNDA 6,2018_General Election
10757,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,954,407,43.0,NUNDA 6,2018_General Election
10758,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,954,132,14.0,NUNDA 6,2018_General Election
4324,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,954,58,6.0,NUNDA 6,2018_General Election
4325,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,954,0,0.0,NUNDA 6,2018_General Election
10759,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,954,421,44.0,NUNDA 6,2018_General Election
10760,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,954,117,12.0,NUNDA 6,2018_General Election
4326,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,954,59,6.0,NUNDA 6,2018_General Election
4327,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,954,0,0.0,NUNDA 6,2018_General Election
8291,32ND SENATE,CRAIG WILCOX,REPUBLICAN,954,356,37.0,NUNDA 6,2018_General Election
6351,32ND SENATE,MARY MAHADY,DEMOCRACT,954,234,25.0,NUNDA 6,2018_General Election
4318,32ND SENATE,Under Votes,,954,7,1.0,NUNDA 6,2018_General Election
4319,32ND SENATE,Over Votes,,954,0,0.0,NUNDA 6,2018_General Election
8292,64TH REPRESENTATIVE,TOM WEBER,REPUBLICAN,954,370,39.0,NUNDA 6,2018_General Election
6352,64TH REPRESENTATIVE,TRISHA ZUBERT,DEMOCRACT,954,219,23.0,NUNDA 6,2018_General Election
4320,64TH REPRESENTATIVE,Under Votes,,954,8,1.0,NUNDA 6,2018_General Election
4321,64TH REPRESENTATIVE,Over Votes,,954,0,0.0,NUNDA 6,2018_General Election
8287,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,954,363,38.0,NUNDA 6,2018_General Election
6347,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,954,213,22.0,NUNDA 6,2018_General Election
9480,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,954,19,2.0,NUNDA 6,2018_General Election
4310,ATTORNEY GENERAL,Under Votes,,954,2,0.0,NUNDA 6,2018_General Election
4311,ATTORNEY GENERAL,Over Votes,,954,0,0.0,NUNDA 6,2018_General Election
8289,COMPTROLLER,DARLENE SENGER,REPUBLICAN,954,329,34.0,NUNDA 6,2018_General Election
6349,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,954,248,26.0,NUNDA 6,2018_General Election
9482,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,954,15,2.0,NUNDA 6,2018_General Election
4314,COMPTROLLER,Under Votes,,954,5,1.0,NUNDA 6,2018_General Election
4315,COMPTROLLER,Over Votes,,954,0,0.0,NUNDA 6,2018_General Election
