ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,1492,725,49.0,MCHENRY 34,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,1492,305,20.0,MCHENRY 34,2016_General Election
14TH CONGRESS,Blank Ballots,,1492,36,2.0,MCHENRY 34,2016_General Election
14TH CONGRESS,Under Votes,,1492,0,0.0,MCHENRY 34,2016_General Election
14TH CONGRESS,Over Votes,,1492,0,0.0,MCHENRY 34,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,1492,873,59.0,MCHENRY 34,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,1492,191,13.0,MCHENRY 34,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,1492,0,0.0,MCHENRY 34,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,1492,0,0.0,MCHENRY 34,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,1492,801,54.0,MCHENRY 34,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,1492,228,15.0,MCHENRY 34,2016_General Election
32ND SENATE,Blank Ballots,,1492,35,2.0,MCHENRY 34,2016_General Election
32ND SENATE,Under Votes,,1492,0,0.0,MCHENRY 34,2016_General Election
32ND SENATE,Over Votes,,1492,0,0.0,MCHENRY 34,2016_General Election
64TH REPRESENTATIVE,BARBARA WHEELER,Republican,1492,870,58.0,MCHENRY 34,2016_General Election
64TH REPRESENTATIVE,Blank Ballots,,1492,194,13.0,MCHENRY 34,2016_General Election
64TH REPRESENTATIVE,Under Votes,,1492,0,0.0,MCHENRY 34,2016_General Election
64TH REPRESENTATIVE,Over Votes,,1492,0,0.0,MCHENRY 34,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1492,710,48.0,MCHENRY 34,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1492,265,18.0,MCHENRY 34,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1492,40,3.0,MCHENRY 34,2016_General Election
COMPTROLLER,Blank Ballots,,1492,29,2.0,MCHENRY 34,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1492,20,1.0,MCHENRY 34,2016_General Election
COMPTROLLER,Under Votes,,1492,0,0.0,MCHENRY 34,2016_General Election
COMPTROLLER,Over Votes,,1492,0,0.0,MCHENRY 34,2016_General Election
