ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,685,183,27.0,MCHENRY 23,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,685,146,21.0,MCHENRY 23,2016_General Election
14TH CONGRESS,Blank Ballots,,685,25,4.0,MCHENRY 23,2016_General Election
14TH CONGRESS,Under Votes,,685,0,0.0,MCHENRY 23,2016_General Election
14TH CONGRESS,Over Votes,,685,0,0.0,MCHENRY 23,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,685,277,40.0,MCHENRY 23,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,685,77,11.0,MCHENRY 23,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,685,0,0.0,MCHENRY 23,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,685,0,0.0,MCHENRY 23,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,685,213,31.0,MCHENRY 23,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,685,128,19.0,MCHENRY 23,2016_General Election
32ND SENATE,Blank Ballots,,685,13,2.0,MCHENRY 23,2016_General Election
32ND SENATE,Under Votes,,685,0,0.0,MCHENRY 23,2016_General Election
32ND SENATE,Over Votes,,685,0,0.0,MCHENRY 23,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,685,179,26.0,MCHENRY 23,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,685,158,23.0,MCHENRY 23,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,685,17,2.0,MCHENRY 23,2016_General Election
63RD REPRESENTATIVE,Under Votes,,685,0,0.0,MCHENRY 23,2016_General Election
63RD REPRESENTATIVE,Over Votes,,685,0,0.0,MCHENRY 23,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,685,162,24.0,MCHENRY 23,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,685,146,21.0,MCHENRY 23,2016_General Election
COMPTROLLER,Blank Ballots,,685,21,3.0,MCHENRY 23,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,685,16,2.0,MCHENRY 23,2016_General Election
COMPTROLLER,TIM CURTIN,Green,685,9,1.0,MCHENRY 23,2016_General Election
COMPTROLLER,Under Votes,,685,0,0.0,MCHENRY 23,2016_General Election
COMPTROLLER,Over Votes,,685,0,0.0,MCHENRY 23,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,685,260,38.0,MCHENRY 23,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,685,58,8.0,MCHENRY 23,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,685,36,5.0,MCHENRY 23,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,685,0,0.0,MCHENRY 23,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,685,0,0.0,MCHENRY 23,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,685,170,25.0,MCHENRY 23,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,685,163,24.0,MCHENRY 23,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,685,10,1.0,MCHENRY 23,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,685,7,1.0,MCHENRY 23,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,685,4,1.0,MCHENRY 23,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,685,0,0.0,MCHENRY 23,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,685,0,0.0,MCHENRY 23,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,685,0,0.0,MCHENRY 23,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,685,0,0.0,MCHENRY 23,2016_General Election
