ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGREENWOODSS,"RANDALL M. ""RANDY"" HULTGREENWOODN",Republican,1366,476,35.0,GREENWOOD 3,2016_General Election
14TH CONGREENWOODSS,JIM WALZ,Democrat,1366,310,23.0,GREENWOOD 3,2016_General Election
14TH CONGREENWOODSS,Blank Ballots,,1366,58,4.0,GREENWOOD 3,2016_General Election
14TH CONGREENWOODSS,Under Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
14TH CONGREENWOODSS,Over Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,JAMES S. COWLIN,Republican,1366,667,49.0,GREENWOOD 3,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Blank Ballots,,1366,177,13.0,GREENWOOD 3,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Under Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Over Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
32ND SENECAATE,PAMELA ALTHOFF,Republican,1366,532,39.0,GREENWOOD 3,2016_General Election
32ND SENECAATE,MELISSA COYNE,Democrat,1366,261,19.0,GREENWOOD 3,2016_General Election
32ND SENECAATE,Blank Ballots,,1366,51,4.0,GREENWOOD 3,2016_General Election
32ND SENECAATE,Under Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
32ND SENECAATE,Over Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
63RD REPRESENECATATIVE,STEVEN REICK,Republican,1366,436,32.0,GREENWOOD 3,2016_General Election
63RD REPRESENECATATIVE,JOHN M. BARTMAN,Democrat,1366,360,26.0,GREENWOOD 3,2016_General Election
63RD REPRESENECATATIVE,Blank Ballots,,1366,48,4.0,GREENWOOD 3,2016_General Election
63RD REPRESENECATATIVE,Under Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
63RD REPRESENECATATIVE,Over Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1366,449,33.0,GREENWOOD 3,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1366,279,20.0,GREENWOOD 3,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1366,43,3.0,GREENWOOD 3,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1366,39,3.0,GREENWOOD 3,2016_General Election
COMPTROLLER,Blank Ballots,,1366,34,2.0,GREENWOOD 3,2016_General Election
COMPTROLLER,Under Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
COMPTROLLER,Over Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,1366,617,45.0,GREENWOOD 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,1366,155,11.0,GREENWOOD 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,1366,72,5.0,GREENWOOD 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,1366,427,31.0,GREENWOOD 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,1366,325,24.0,GREENWOOD 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,1366,53,4.0,GREENWOOD 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,1366,27,2.0,GREENWOOD 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,1366,12,1.0,GREENWOOD 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,1366,0,0.0,GREENWOOD 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,1366,0,0.0,GREENWOOD 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,1366,0,0.0,GREENWOOD 3,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,1366,0,0.0,GREENWOOD 3,2016_General Election
