,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5658,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,934,302,32.0,DORR 8,2018_General Election
7392,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,934,129,14.0,DORR 8,2018_General Election
2050,14TH CONGRESS,Under Votes,,934,1,0.0,DORR 8,2018_General Election
2051,14TH CONGRESS,Over Votes,,934,0,0.0,DORR 8,2018_General Election
7401,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,934,220,24.0,DORR 8,2018_General Election
2068,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,934,84,9.0,DORR 8,2018_General Election
2069,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,934,0,0.0,DORR 8,2018_General Election
7400,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,934,221,24.0,DORR 8,2018_General Election
2066,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,934,78,8.0,DORR 8,2018_General Election
2067,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,934,0,0.0,DORR 8,2018_General Election
10287,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,934,265,28.0,DORR 8,2018_General Election
10288,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,934,103,11.0,DORR 8,2018_General Election
2070,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,934,61,7.0,DORR 8,2018_General Election
2071,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,934,0,0.0,DORR 8,2018_General Election
10289,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,934,276,30.0,DORR 8,2018_General Election
10290,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,934,94,10.0,DORR 8,2018_General Election
2072,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,934,59,6.0,DORR 8,2018_General Election
2073,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,934,0,0.0,DORR 8,2018_General Election
5664,32ND SENATE,MARY MAHADY,DEMOCRACT,934,276,30.0,DORR 8,2018_General Election
7398,32ND SENATE,CRAIG WILCOX,REPUBLICAN,934,146,16.0,DORR 8,2018_General Election
2062,32ND SENATE,Under Votes,,934,7,1.0,DORR 8,2018_General Election
2063,32ND SENATE,Over Votes,,934,0,0.0,DORR 8,2018_General Election
7399,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,934,212,23.0,DORR 8,2018_General Election
2064,63RD REPRESENTATIVE,Under Votes,,934,72,8.0,DORR 8,2018_General Election
