ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,1001,309,31.0,NUNDA 4,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,1001,276,28.0,NUNDA 4,2016_General Election
14TH CONGRESS,Blank Ballots,,1001,32,3.0,NUNDA 4,2016_General Election
14TH CONGRESS,Under Votes,,1001,0,0.0,NUNDA 4,2016_General Election
14TH CONGRESS,Over Votes,,1001,0,0.0,NUNDA 4,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,1001,480,48.0,NUNDA 4,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,1001,136,14.0,NUNDA 4,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,1001,0,0.0,NUNDA 4,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,1001,0,0.0,NUNDA 4,2016_General Election
26TH SENATE,DAN McCONCHIE,Republican,1001,304,30.0,NUNDA 4,2016_General Election
26TH SENATE,KELLY MAZESKI,Democrat,1001,276,28.0,NUNDA 4,2016_General Election
26TH SENATE,Blank Ballots,,1001,36,4.0,NUNDA 4,2016_General Election
26TH SENATE,Under Votes,,1001,0,0.0,NUNDA 4,2016_General Election
26TH SENATE,Over Votes,,1001,0,0.0,NUNDA 4,2016_General Election
52ND REPRESENTATIVE,DAVID McSWEENEY,Republican,1001,489,49.0,NUNDA 4,2016_General Election
52ND REPRESENTATIVE,Blank Ballots,,1001,127,13.0,NUNDA 4,2016_General Election
52ND REPRESENTATIVE,Under Votes,,1001,0,0.0,NUNDA 4,2016_General Election
52ND REPRESENTATIVE,Over Votes,,1001,0,0.0,NUNDA 4,2016_General Election
52ND REPRESENTATIVE,Chris Bauman WRI,NonPartisan,1001,0,0.0,NUNDA 4,2016_General Election
52ND REPRESENTATIVE,Write-in,NonPartisan,1001,0,0.0,NUNDA 4,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1001,318,32.0,NUNDA 4,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1001,224,22.0,NUNDA 4,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1001,35,3.0,NUNDA 4,2016_General Election
COMPTROLLER,Blank Ballots,,1001,20,2.0,NUNDA 4,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1001,19,2.0,NUNDA 4,2016_General Election
COMPTROLLER,Under Votes,,1001,0,0.0,NUNDA 4,2016_General Election
COMPTROLLER,Over Votes,,1001,0,0.0,NUNDA 4,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,1001,464,46.0,NUNDA 4,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,1001,112,11.0,NUNDA 4,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,1001,40,4.0,NUNDA 4,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,1001,0,0.0,NUNDA 4,2016_General Election
