ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGREENWOODSS,"RANDALL M. ""RANDY"" HULTGREENWOODN",Republican,959,408,43.0,HARTLAND 1,2016_General Election
14TH CONGREENWOODSS,JIM WALZ,Democrat,959,206,21.0,HARTLAND 1,2016_General Election
14TH CONGREENWOODSS,Blank Ballots,,959,18,2.0,HARTLAND 1,2016_General Election
14TH CONGREENWOODSS,Under Votes,,959,0,0.0,HARTLAND 1,2016_General Election
14TH CONGREENWOODSS,Over Votes,,959,0,0.0,HARTLAND 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,959,500,52.0,HARTLAND 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,959,131,14.0,HARTLAND 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,959,0,0.0,HARTLAND 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,959,0,0.0,HARTLAND 1,2016_General Election
32ND SENECAATE,PAMELA ALTHOFF,Republican,959,445,46.0,HARTLAND 1,2016_General Election
32ND SENECAATE,MELISSA COYNE,Democrat,959,164,17.0,HARTLAND 1,2016_General Election
32ND SENECAATE,Blank Ballots,,959,22,2.0,HARTLAND 1,2016_General Election
32ND SENECAATE,Under Votes,,959,0,0.0,HARTLAND 1,2016_General Election
32ND SENECAATE,Over Votes,,959,0,0.0,HARTLAND 1,2016_General Election
63RD REPRESENECATATIVE,STEVEN REICK,Republican,959,390,41.0,HARTLAND 1,2016_General Election
63RD REPRESENECATATIVE,JOHN M. BARTMAN,Democrat,959,218,23.0,HARTLAND 1,2016_General Election
63RD REPRESENECATATIVE,Blank Ballots,,959,23,2.0,HARTLAND 1,2016_General Election
63RD REPRESENECATATIVE,Under Votes,,959,0,0.0,HARTLAND 1,2016_General Election
63RD REPRESENECATATIVE,Over Votes,,959,0,0.0,HARTLAND 1,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,959,395,41.0,HARTLAND 1,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,959,183,19.0,HARTLAND 1,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,959,21,2.0,HARTLAND 1,2016_General Election
COMPTROLLER,TIM CURTIN,Green,959,20,2.0,HARTLAND 1,2016_General Election
COMPTROLLER,Blank Ballots,,959,12,1.0,HARTLAND 1,2016_General Election
COMPTROLLER,Under Votes,,959,0,0.0,HARTLAND 1,2016_General Election
COMPTROLLER,Over Votes,,959,0,0.0,HARTLAND 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,959,417,43.0,HARTLAND 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,959,163,17.0,HARTLAND 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,959,51,5.0,HARTLAND 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,959,0,0.0,HARTLAND 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,959,0,0.0,HARTLAND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,959,351,37.0,HARTLAND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,959,220,23.0,HARTLAND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,959,24,3.0,HARTLAND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,959,17,2.0,HARTLAND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,959,16,2.0,HARTLAND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,959,4,0.0,HARTLAND 1,2016_General Election
