ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,JIM WALZ,Democrat,985,251,25.0,DORR 13,2016_General Election
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,985,220,22.0,DORR 13,2016_General Election
14TH CONGRESS,Blank Ballots,,985,28,3.0,DORR 13,2016_General Election
14TH CONGRESS,Under Votes,,985,0,0.0,DORR 13,2016_General Election
14TH CONGRESS,Over Votes,,985,0,0.0,DORR 13,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,985,369,37.0,DORR 13,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,985,130,13.0,DORR 13,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,985,0,0.0,DORR 13,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,985,0,0.0,DORR 13,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,985,257,26.0,DORR 13,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,985,215,22.0,DORR 13,2016_General Election
32ND SENATE,Blank Ballots,,985,27,3.0,DORR 13,2016_General Election
32ND SENATE,Under Votes,,985,0,0.0,DORR 13,2016_General Election
32ND SENATE,Over Votes,,985,0,0.0,DORR 13,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,985,251,25.0,DORR 13,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,985,216,22.0,DORR 13,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,985,32,3.0,DORR 13,2016_General Election
63RD REPRESENTATIVE,Under Votes,,985,0,0.0,DORR 13,2016_General Election
63RD REPRESENTATIVE,Over Votes,,985,0,0.0,DORR 13,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,985,225,23.0,DORR 13,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,985,202,21.0,DORR 13,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,985,29,3.0,DORR 13,2016_General Election
COMPTROLLER,TIM CURTIN,Green,985,23,2.0,DORR 13,2016_General Election
COMPTROLLER,Blank Ballots,,985,20,2.0,DORR 13,2016_General Election
COMPTROLLER,Under Votes,,985,0,0.0,DORR 13,2016_General Election
COMPTROLLER,Over Votes,,985,0,0.0,DORR 13,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,985,361,37.0,DORR 13,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,985,102,10.0,DORR 13,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,985,36,4.0,DORR 13,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,985,0,0.0,DORR 13,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,985,0,0.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,985,258,26.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,985,192,19.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,985,28,3.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,985,13,1.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,985,7,1.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,985,1,0.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,985,0,0.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,985,0,0.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,985,0,0.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,985,234,24.0,DORR 13,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,985,203,21.0,DORR 13,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,985,27,3.0,DORR 13,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,985,18,2.0,DORR 13,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,985,17,2.0,DORR 13,2016_General Election
UNITED STATES SENATOR,Under Votes,,985,0,0.0,DORR 13,2016_General Election
UNITED STATES SENATOR,Over Votes,,985,0,0.0,DORR 13,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,985,0,0.0,DORR 13,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,985,0,0.0,DORR 13,2016_General Election
