ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,1241,425,34.0,DORR 7,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,1241,379,31.0,DORR 7,2016_General Election
14TH CONGRESS,Blank Ballots,,1241,38,3.0,DORR 7,2016_General Election
14TH CONGRESS,Under Votes,,1241,0,0.0,DORR 7,2016_General Election
14TH CONGRESS,Over Votes,,1241,0,0.0,DORR 7,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,1241,628,51.0,DORR 7,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,1241,213,17.0,DORR 7,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,1241,0,0.0,DORR 7,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,1241,0,0.0,DORR 7,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,1241,544,44.0,DORR 7,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,1241,275,22.0,DORR 7,2016_General Election
32ND SENATE,Blank Ballots,,1241,22,2.0,DORR 7,2016_General Election
32ND SENATE,Under Votes,,1241,0,0.0,DORR 7,2016_General Election
32ND SENATE,Over Votes,,1241,0,0.0,DORR 7,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,1241,436,35.0,DORR 7,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,1241,384,31.0,DORR 7,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,1241,21,2.0,DORR 7,2016_General Election
63RD REPRESENTATIVE,Under Votes,,1241,0,0.0,DORR 7,2016_General Election
63RD REPRESENTATIVE,Over Votes,,1241,0,0.0,DORR 7,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1241,432,35.0,DORR 7,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1241,330,27.0,DORR 7,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1241,35,3.0,DORR 7,2016_General Election
COMPTROLLER,Blank Ballots,,1241,27,2.0,DORR 7,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1241,17,1.0,DORR 7,2016_General Election
COMPTROLLER,Under Votes,,1241,0,0.0,DORR 7,2016_General Election
COMPTROLLER,Over Votes,,1241,0,0.0,DORR 7,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,1241,586,47.0,DORR 7,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,1241,201,16.0,DORR 7,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,1241,54,4.0,DORR 7,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,1241,0,0.0,DORR 7,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,1241,0,0.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,1241,429,35.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,1241,331,27.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,1241,42,3.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,1241,17,1.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,1241,17,1.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,1241,5,0.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,1241,1,0.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,1241,0,0.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,1241,0,0.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,1241,0,0.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,1241,0,0.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,1241,0,0.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,1241,0,0.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,1241,0,0.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,1241,0,0.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,1241,0,0.0,DORR 7,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,1241,0,0.0,DORR 7,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,1241,406,33.0,DORR 7,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,1241,375,30.0,DORR 7,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,1241,31,2.0,DORR 7,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,1241,16,1.0,DORR 7,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,1241,14,1.0,DORR 7,2016_General Election
UNITED STATES SENATOR,Under Votes,,1241,0,0.0,DORR 7,2016_General Election
UNITED STATES SENATOR,Over Votes,,1241,0,0.0,DORR 7,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,1241,0,0.0,DORR 7,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,1241,0,0.0,DORR 7,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,1241,0,0.0,DORR 7,2016_General Election
