ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,768,314,41.0,GRAFTON 31,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,768,241,31.0,GRAFTON 31,2016_General Election
14TH CONGRESS,Blank Ballots,,768,26,3.0,GRAFTON 31,2016_General Election
14TH CONGRESS,Under Votes,,768,0,0.0,GRAFTON 31,2016_General Election
14TH CONGRESS,Over Votes,,768,0,0.0,GRAFTON 31,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,JAMES S. COWLIN,Republican,768,454,59.0,GRAFTON 31,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Blank Ballots,,768,126,16.0,GRAFTON 31,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Under Votes,,768,0,0.0,GRAFTON 31,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Over Votes,,768,0,0.0,GRAFTON 31,2016_General Election
66TH REPRESENTATIVE,ALLEN SKILLICORN,Republican,768,321,42.0,GRAFTON 31,2016_General Election
66TH REPRESENTATIVE,NANCY A. ZETTLER,Democrat,768,232,30.0,GRAFTON 31,2016_General Election
66TH REPRESENTATIVE,Blank Ballots,,768,27,4.0,GRAFTON 31,2016_General Election
66TH REPRESENTATIVE,Under Votes,,768,0,0.0,GRAFTON 31,2016_General Election
66TH REPRESENTATIVE,Over Votes,,768,0,0.0,GRAFTON 31,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,768,316,41.0,GRAFTON 31,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,768,209,27.0,GRAFTON 31,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,768,22,3.0,GRAFTON 31,2016_General Election
COMPTROLLER,Blank Ballots,,768,21,3.0,GRAFTON 31,2016_General Election
COMPTROLLER,TIM CURTIN,Green,768,12,2.0,GRAFTON 31,2016_General Election
COMPTROLLER,Under Votes,,768,0,0.0,GRAFTON 31,2016_General Election
COMPTROLLER,Over Votes,,768,0,0.0,GRAFTON 31,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,768,400,52.0,GRAFTON 31,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,768,144,19.0,GRAFTON 31,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,768,36,5.0,GRAFTON 31,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,768,0,0.0,GRAFTON 31,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,768,0,0.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,768,271,35.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,768,257,33.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,768,39,5.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,768,6,1.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,768,5,1.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,768,3,0.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,768,0,0.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,768,0,0.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,768,0,0.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,768,0,0.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,768,0,0.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,768,0,0.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,768,0,0.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,768,0,0.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,768,0,0.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,768,0,0.0,GRAFTON 31,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,768,0,0.0,GRAFTON 31,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,768,287,37.0,GRAFTON 31,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,768,238,31.0,GRAFTON 31,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,768,24,3.0,GRAFTON 31,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,768,17,2.0,GRAFTON 31,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,768,15,2.0,GRAFTON 31,2016_General Election
UNITED STATES SENATOR,Under Votes,,768,0,0.0,GRAFTON 31,2016_General Election
