ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,757,457,60.0,ALGONQUIN 36,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,757,110,15.0,ALGONQUIN 36,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,757,0,0.0,ALGONQUIN 36,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,757,0,0.0,ALGONQUIN 36,2016_General Election
66TH REPRESENTATIVE,ALLEN SKILLICORN,Republican,757,353,47.0,ALGONQUIN 36,2016_General Election
66TH REPRESENTATIVE,NANCY A. ZETTLER,Democrat,757,192,25.0,ALGONQUIN 36,2016_General Election
66TH REPRESENTATIVE,Blank Ballots,,757,22,3.0,ALGONQUIN 36,2016_General Election
66TH REPRESENTATIVE,Under Votes,,757,0,0.0,ALGONQUIN 36,2016_General Election
66TH REPRESENTATIVE,Over Votes,,757,0,0.0,ALGONQUIN 36,2016_General Election
6TH CONGRESS,PETER J. ROSKAM,Republican,757,340,45.0,ALGONQUIN 36,2016_General Election
6TH CONGRESS,AMANDA HOWLAND,Democrat,757,205,27.0,ALGONQUIN 36,2016_General Election
6TH CONGRESS,Blank Ballots,,757,24,3.0,ALGONQUIN 36,2016_General Election
6TH CONGRESS,Under Votes,,757,0,0.0,ALGONQUIN 36,2016_General Election
6TH CONGRESS,Over Votes,,757,0,0.0,ALGONQUIN 36,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,757,354,47.0,ALGONQUIN 36,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,757,146,19.0,ALGONQUIN 36,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,757,28,4.0,ALGONQUIN 36,2016_General Election
COMPTROLLER,Blank Ballots,,757,27,4.0,ALGONQUIN 36,2016_General Election
COMPTROLLER,TIM CURTIN,Green,757,11,1.0,ALGONQUIN 36,2016_General Election
COMPTROLLER,Over Votes,,757,1,0.0,ALGONQUIN 36,2016_General Election
COMPTROLLER,Under Votes,,757,0,0.0,ALGONQUIN 36,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,757,406,54.0,ALGONQUIN 36,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,757,121,16.0,ALGONQUIN 36,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,757,40,5.0,ALGONQUIN 36,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,757,0,0.0,ALGONQUIN 36,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,757,0,0.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,757,268,35.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,757,256,34.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,757,18,2.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,757,12,2.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,757,9,1.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,757,6,1.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,757,0,0.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,757,0,0.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,757,0,0.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,757,0,0.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,757,0,0.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,757,0,0.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,757,0,0.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,757,0,0.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,757,0,0.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,757,0,0.0,ALGONQUIN 36,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,757,0,0.0,ALGONQUIN 36,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,757,290,38.0,ALGONQUIN 36,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,757,220,29.0,ALGONQUIN 36,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,757,31,4.0,ALGONQUIN 36,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,757,17,2.0,ALGONQUIN 36,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,757,11,1.0,ALGONQUIN 36,2016_General Election
UNITED STATES SENATOR,Under Votes,,757,0,0.0,ALGONQUIN 36,2016_General Election
