ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,702,265,38.0,NUNDA 8,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,702,151,22.0,NUNDA 8,2016_General Election
14TH CONGRESS,Blank Ballots,,702,27,4.0,NUNDA 8,2016_General Election
14TH CONGRESS,Under Votes,,702,0,0.0,NUNDA 8,2016_General Election
14TH CONGRESS,Over Votes,,702,0,0.0,NUNDA 8,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,702,349,50.0,NUNDA 8,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,702,94,13.0,NUNDA 8,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,702,0,0.0,NUNDA 8,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,702,0,0.0,NUNDA 8,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,702,307,44.0,NUNDA 8,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,702,112,16.0,NUNDA 8,2016_General Election
32ND SENATE,Blank Ballots,,702,24,3.0,NUNDA 8,2016_General Election
32ND SENATE,Under Votes,,702,0,0.0,NUNDA 8,2016_General Election
32ND SENATE,Over Votes,,702,0,0.0,NUNDA 8,2016_General Election
64TH REPRESENTATIVE,BARBARA WHEELER,Republican,702,353,50.0,NUNDA 8,2016_General Election
64TH REPRESENTATIVE,Blank Ballots,,702,90,13.0,NUNDA 8,2016_General Election
64TH REPRESENTATIVE,Under Votes,,702,0,0.0,NUNDA 8,2016_General Election
64TH REPRESENTATIVE,Over Votes,,702,0,0.0,NUNDA 8,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,702,248,35.0,NUNDA 8,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,702,137,20.0,NUNDA 8,2016_General Election
COMPTROLLER,Blank Ballots,,702,23,3.0,NUNDA 8,2016_General Election
COMPTROLLER,TIM CURTIN,Green,702,19,3.0,NUNDA 8,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,702,16,2.0,NUNDA 8,2016_General Election
COMPTROLLER,Under Votes,,702,0,0.0,NUNDA 8,2016_General Election
COMPTROLLER,Over Votes,,702,0,0.0,NUNDA 8,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,702,337,48.0,NUNDA 8,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,702,72,10.0,NUNDA 8,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,702,34,5.0,NUNDA 8,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,702,0,0.0,NUNDA 8,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,702,0,0.0,NUNDA 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,702,266,38.0,NUNDA 8,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,702,142,20.0,NUNDA 8,2016_General Election
