ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,549,281,51.0,DORR 14,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,549,140,26.0,DORR 14,2016_General Election
14TH CONGRESS,Blank Ballots,,549,10,2.0,DORR 14,2016_General Election
14TH CONGRESS,Under Votes,,549,0,0.0,DORR 14,2016_General Election
14TH CONGRESS,Over Votes,,549,0,0.0,DORR 14,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,549,330,60.0,DORR 14,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,549,99,18.0,DORR 14,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,549,0,0.0,DORR 14,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,549,0,0.0,DORR 14,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,549,308,56.0,DORR 14,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,549,108,20.0,DORR 14,2016_General Election
32ND SENATE,Blank Ballots,,549,13,2.0,DORR 14,2016_General Election
32ND SENATE,Under Votes,,549,0,0.0,DORR 14,2016_General Election
32ND SENATE,Over Votes,,549,0,0.0,DORR 14,2016_General Election
64TH REPRESENTATIVE,BARBARA WHEELER,Republican,549,331,60.0,DORR 14,2016_General Election
64TH REPRESENTATIVE,Blank Ballots,,549,98,18.0,DORR 14,2016_General Election
64TH REPRESENTATIVE,Under Votes,,549,0,0.0,DORR 14,2016_General Election
64TH REPRESENTATIVE,Over Votes,,549,0,0.0,DORR 14,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,549,281,51.0,DORR 14,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,549,112,20.0,DORR 14,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,549,15,3.0,DORR 14,2016_General Election
COMPTROLLER,Blank Ballots,,549,11,2.0,DORR 14,2016_General Election
COMPTROLLER,TIM CURTIN,Green,549,10,2.0,DORR 14,2016_General Election
COMPTROLLER,Under Votes,,549,0,0.0,DORR 14,2016_General Election
COMPTROLLER,Over Votes,,549,0,0.0,DORR 14,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,549,300,55.0,DORR 14,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,549,105,19.0,DORR 14,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,549,24,4.0,DORR 14,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,549,0,0.0,DORR 14,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,549,0,0.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,549,218,40.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,549,181,33.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,549,12,2.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,549,11,2.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,549,5,1.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,549,3,1.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,549,1,0.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,549,0,0.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,549,0,0.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,549,248,45.0,DORR 14,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,549,151,28.0,DORR 14,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,549,13,2.0,DORR 14,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,549,13,2.0,DORR 14,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,549,5,1.0,DORR 14,2016_General Election
UNITED STATES SENATOR,Over Votes,,549,1,0.0,DORR 14,2016_General Election
UNITED STATES SENATOR,Under Votes,,549,0,0.0,DORR 14,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,549,0,0.0,DORR 14,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,549,0,0.0,DORR 14,2016_General Election
