ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,1041,312,30.0,GRAFTON 28,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,1041,300,29.0,GRAFTON 28,2016_General Election
14TH CONGRESS,Blank Ballots,,1041,29,3.0,GRAFTON 28,2016_General Election
14TH CONGRESS,Under Votes,,1041,0,0.0,GRAFTON 28,2016_General Election
14TH CONGRESS,Over Votes,,1041,0,0.0,GRAFTON 28,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,JAMES S. COWLIN,Republican,1041,483,46.0,GRAFTON 28,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Blank Ballots,,1041,155,15.0,GRAFTON 28,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Under Votes,,1041,0,0.0,GRAFTON 28,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Over Votes,,1041,0,0.0,GRAFTON 28,2016_General Election
66TH REPRESENTATIVE,ALLEN SKILLICORN,Republican,1041,326,31.0,GRAFTON 28,2016_General Election
66TH REPRESENTATIVE,NANCY A. ZETTLER,Democrat,1041,284,27.0,GRAFTON 28,2016_General Election
66TH REPRESENTATIVE,Blank Ballots,,1041,28,3.0,GRAFTON 28,2016_General Election
66TH REPRESENTATIVE,Under Votes,,1041,0,0.0,GRAFTON 28,2016_General Election
66TH REPRESENTATIVE,Over Votes,,1041,0,0.0,GRAFTON 28,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1041,303,29.0,GRAFTON 28,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1041,257,25.0,GRAFTON 28,2016_General Election
COMPTROLLER,Blank Ballots,,1041,28,3.0,GRAFTON 28,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1041,27,3.0,GRAFTON 28,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1041,23,2.0,GRAFTON 28,2016_General Election
