,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5732,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,400,119,30.0,GRAFTON 03,2018_General Election
7492,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,400,83,21.0,GRAFTON 03,2018_General Election
2300,14TH CONGRESS,Under Votes,,400,5,1.0,GRAFTON 03,2018_General Election
2301,14TH CONGRESS,Over Votes,,400,0,0.0,GRAFTON 03,2018_General Election
7500,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,400,147,37.0,GRAFTON 03,2018_General Election
2316,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,400,24,6.0,GRAFTON 03,2018_General Election
2317,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,400,0,0.0,GRAFTON 03,2018_General Election
10337,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,400,136,34.0,GRAFTON 03,2018_General Election
10338,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,400,52,13.0,GRAFTON 03,2018_General Election
2318,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,400,19,5.0,GRAFTON 03,2018_General Election
2319,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,400,0,0.0,GRAFTON 03,2018_General Election
10339,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,400,136,34.0,GRAFTON 03,2018_General Election
10340,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,400,46,12.0,GRAFTON 03,2018_General Election
2320,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,400,25,6.0,GRAFTON 03,2018_General Election
2321,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,400,0,0.0,GRAFTON 03,2018_General Election
5738,32ND SENATE,MARY MAHADY,DEMOCRACT,400,108,27.0,GRAFTON 03,2018_General Election
7498,32ND SENATE,CRAIG WILCOX,REPUBLICAN,400,97,24.0,GRAFTON 03,2018_General Election
2312,32ND SENATE,Under Votes,,400,2,0.0,GRAFTON 03,2018_General Election
2313,32ND SENATE,Over Votes,,400,0,0.0,GRAFTON 03,2018_General Election
5739,64TH REPRESENTATIVE,TRISHA ZUBERT,DEMOCRACT,400,114,28.0,GRAFTON 03,2018_General Election
7499,64TH REPRESENTATIVE,TOM WEBER,REPUBLICAN,400,91,23.0,GRAFTON 03,2018_General Election
2314,64TH REPRESENTATIVE,Under Votes,,400,2,0.0,GRAFTON 03,2018_General Election
2315,64TH REPRESENTATIVE,Over Votes,,400,0,0.0,GRAFTON 03,2018_General Election
5734,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,400,104,26.0,GRAFTON 03,2018_General Election
