,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
8082,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,845,169,20.0,MCHENRY 19,2018_General Election
6181,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,845,168,20.0,MCHENRY 19,2018_General Election
3790,14TH CONGRESS,Under Votes,,845,4,0.0,MCHENRY 19,2018_General Election
3791,14TH CONGRESS,Over Votes,,845,0,0.0,MCHENRY 19,2018_General Election
8090,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,845,244,29.0,MCHENRY 19,2018_General Election
3806,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,845,42,5.0,MCHENRY 19,2018_General Election
3807,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,845,0,0.0,MCHENRY 19,2018_General Election
10647,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,845,226,27.0,MCHENRY 19,2018_General Election
10648,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,845,76,9.0,MCHENRY 19,2018_General Election
3808,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,845,39,5.0,MCHENRY 19,2018_General Election
3809,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,845,0,0.0,MCHENRY 19,2018_General Election
10649,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,845,237,28.0,MCHENRY 19,2018_General Election
10650,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,845,62,7.0,MCHENRY 19,2018_General Election
3810,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,845,42,5.0,MCHENRY 19,2018_General Election
3811,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,845,0,0.0,MCHENRY 19,2018_General Election
6187,32ND SENATE,MARY MAHADY,DEMOCRACT,845,171,20.0,MCHENRY 19,2018_General Election
8088,32ND SENATE,CRAIG WILCOX,REPUBLICAN,845,163,19.0,MCHENRY 19,2018_General Election
3802,32ND SENATE,Under Votes,,845,7,1.0,MCHENRY 19,2018_General Election
3803,32ND SENATE,Over Votes,,845,0,0.0,MCHENRY 19,2018_General Election
8089,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,845,247,29.0,MCHENRY 19,2018_General Election
3804,63RD REPRESENTATIVE,Under Votes,,845,41,5.0,MCHENRY 19,2018_General Election
3805,63RD REPRESENTATIVE,Over Votes,,845,0,0.0,MCHENRY 19,2018_General Election
8084,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,845,177,21.0,MCHENRY 19,2018_General Election
6183,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,845,145,17.0,MCHENRY 19,2018_General Election
9370,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,845,15,2.0,MCHENRY 19,2018_General Election
3794,ATTORNEY GENERAL,Under Votes,,845,4,0.0,MCHENRY 19,2018_General Election
3795,ATTORNEY GENERAL,Over Votes,,845,0,0.0,MCHENRY 19,2018_General Election
8086,COMPTROLLER,DARLENE SENGER,REPUBLICAN,845,160,19.0,MCHENRY 19,2018_General Election
6185,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,845,158,19.0,MCHENRY 19,2018_General Election
9372,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,845,19,2.0,MCHENRY 19,2018_General Election
3798,COMPTROLLER,Under Votes,,845,4,0.0,MCHENRY 19,2018_General Election
3799,COMPTROLLER,Over Votes,,845,0,0.0,MCHENRY 19,2018_General Election
8083,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,845,168,20.0,MCHENRY 19,2018_General Election
6182,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,845,142,17.0,MCHENRY 19,2018_General Election
9369,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,845,18,2.0,MCHENRY 19,2018_General Election
9793,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,845,9,1.0,MCHENRY 19,2018_General Election
3792,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,845,2,0.0,MCHENRY 19,2018_General Election
3793,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,845,1,0.0,MCHENRY 19,2018_General Election
10646,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,845,1,0.0,MCHENRY 19,2018_General Election
6184,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,845,200,24.0,MCHENRY 19,2018_General Election
8085,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,845,124,15.0,MCHENRY 19,2018_General Election
9371,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,845,16,2.0,MCHENRY 19,2018_General Election
3796,SECRETARY OF STATE,Under Votes,,845,1,0.0,MCHENRY 19,2018_General Election
3797,SECRETARY OF STATE,Over Votes,,845,0,0.0,MCHENRY 19,2018_General Election
8087,TREASURER,JIM DODGE,REPUBLICAN,845,170,20.0,MCHENRY 19,2018_General Election
6186,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,845,144,17.0,MCHENRY 19,2018_General Election
9373,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,845,18,2.0,MCHENRY 19,2018_General Election
3800,TREASURER,Under Votes,,845,9,1.0,MCHENRY 19,2018_General Election
3801,TREASURER,Over Votes,,845,0,0.0,MCHENRY 19,2018_General Election
