,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6823,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,645,220,34.0,ALGONQUIN 25,2018_General Election
602,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,645,41,6.0,ALGONQUIN 25,2018_General Election
603,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,645,0,0.0,ALGONQUIN 25,2018_General Election
9977,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,645,231,36.0,ALGONQUIN 25,2018_General Election
9978,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,645,77,12.0,ALGONQUIN 25,2018_General Election
604,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,645,33,5.0,ALGONQUIN 25,2018_General Election
605,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,645,0,0.0,ALGONQUIN 25,2018_General Election
9979,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,645,240,37.0,ALGONQUIN 25,2018_General Election
9980,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,645,64,10.0,ALGONQUIN 25,2018_General Election
606,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,645,37,6.0,ALGONQUIN 25,2018_General Election
607,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,645,0,0.0,ALGONQUIN 25,2018_General Election
5225,33RD SENATE,NANCY ZETTLER,DEMOCRACT,645,190,29.0,ALGONQUIN 25,2018_General Election
6821,33RD SENATE,DONALD P. DeWITTE,REPUBLICAN,645,147,23.0,ALGONQUIN 25,2018_General Election
598,33RD SENATE,Under Votes,,645,4,1.0,ALGONQUIN 25,2018_General Election
599,33RD SENATE,Over Votes,,645,0,0.0,ALGONQUIN 25,2018_General Election
6822,66TH REPRESENTATIVE,ALLEN SKILLICORN,REPUBLICAN,645,210,33.0,ALGONQUIN 25,2018_General Election
600,66TH REPRESENTATIVE,Under Votes,,645,41,6.0,ALGONQUIN 25,2018_General Election
601,66TH REPRESENTATIVE,Over Votes,,645,0,0.0,ALGONQUIN 25,2018_General Election
5219,6TH CONGRESS,SEAN CASTEN,DEMOCRACT,645,195,30.0,ALGONQUIN 25,2018_General Election
6815,6TH CONGRESS,PETER J. ROSKAM,REPUBLICAN,645,142,22.0,ALGONQUIN 25,2018_General Election
586,6TH CONGRESS,Under Votes,,645,4,1.0,ALGONQUIN 25,2018_General Election
587,6TH CONGRESS,Over Votes,,645,0,0.0,ALGONQUIN 25,2018_General Election
5221,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,645,174,27.0,ALGONQUIN 25,2018_General Election
6817,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,645,153,24.0,ALGONQUIN 25,2018_General Election
8700,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,645,11,2.0,ALGONQUIN 25,2018_General Election
590,ATTORNEY GENERAL,Under Votes,,645,3,0.0,ALGONQUIN 25,2018_General Election
591,ATTORNEY GENERAL,Over Votes,,645,0,0.0,ALGONQUIN 25,2018_General Election
5223,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,645,188,29.0,ALGONQUIN 25,2018_General Election
6819,COMPTROLLER,DARLENE SENGER,REPUBLICAN,645,127,20.0,ALGONQUIN 25,2018_General Election
