ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,847,291,34.0,NUNDA 9,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,847,239,28.0,NUNDA 9,2016_General Election
14TH CONGRESS,Blank Ballots,,847,27,3.0,NUNDA 9,2016_General Election
14TH CONGRESS,Over Votes,,847,1,0.0,NUNDA 9,2016_General Election
14TH CONGRESS,Under Votes,,847,0,0.0,NUNDA 9,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,847,417,49.0,NUNDA 9,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,847,140,17.0,NUNDA 9,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,847,0,0.0,NUNDA 9,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,847,0,0.0,NUNDA 9,2016_General Election
26TH SENATE,DAN McCONCHIE,Republican,847,274,32.0,NUNDA 9,2016_General Election
26TH SENATE,KELLY MAZESKI,Democrat,847,250,30.0,NUNDA 9,2016_General Election
26TH SENATE,Blank Ballots,,847,33,4.0,NUNDA 9,2016_General Election
26TH SENATE,Under Votes,,847,0,0.0,NUNDA 9,2016_General Election
26TH SENATE,Over Votes,,847,0,0.0,NUNDA 9,2016_General Election
52ND REPRESENTATIVE,DAVID McSWEENEY,Republican,847,420,50.0,NUNDA 9,2016_General Election
52ND REPRESENTATIVE,Blank Ballots,,847,137,16.0,NUNDA 9,2016_General Election
52ND REPRESENTATIVE,Under Votes,,847,0,0.0,NUNDA 9,2016_General Election
52ND REPRESENTATIVE,Over Votes,,847,0,0.0,NUNDA 9,2016_General Election
52ND REPRESENTATIVE,Chris Bauman WRI,NonPartisan,847,0,0.0,NUNDA 9,2016_General Election
52ND REPRESENTATIVE,Write-in,NonPartisan,847,0,0.0,NUNDA 9,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,847,275,32.0,NUNDA 9,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,847,217,26.0,NUNDA 9,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,847,28,3.0,NUNDA 9,2016_General Election
COMPTROLLER,TIM CURTIN,Green,847,19,2.0,NUNDA 9,2016_General Election
COMPTROLLER,Blank Ballots,,847,17,2.0,NUNDA 9,2016_General Election
COMPTROLLER,Over Votes,,847,1,0.0,NUNDA 9,2016_General Election
COMPTROLLER,Under Votes,,847,0,0.0,NUNDA 9,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,847,408,48.0,NUNDA 9,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,847,117,14.0,NUNDA 9,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,847,32,4.0,NUNDA 9,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,847,0,0.0,NUNDA 9,2016_General Election
