ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGREENWOODSS,"RANDALL M. ""RANDY"" HULTGREENWOODN",Republican,1586,703,44.0,RICHMOND 1,2016_General Election
14TH CONGREENWOODSS,JIM WALZ,Democrat,1586,340,21.0,RICHMOND 1,2016_General Election
14TH CONGREENWOODSS,Blank Ballots,,1586,37,2.0,RICHMOND 1,2016_General Election
14TH CONGREENWOODSS,Over Votes,,1586,1,0.0,RICHMOND 1,2016_General Election
14TH CONGREENWOODSS,Under Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,1586,862,54.0,RICHMOND 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,1586,217,14.0,RICHMOND 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
32ND SENECAATE,PAMELA ALTHOFF,Republican,1586,778,49.0,RICHMOND 1,2016_General Election
32ND SENECAATE,MELISSA COYNE,Democrat,1586,261,16.0,RICHMOND 1,2016_General Election
32ND SENECAATE,Blank Ballots,,1586,40,3.0,RICHMOND 1,2016_General Election
32ND SENECAATE,Under Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
32ND SENECAATE,Over Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
63RD REPRESENECATATIVE,STEVEN REICK,Republican,1586,407,26.0,RICHMOND 1,2016_General Election
63RD REPRESENECATATIVE,JOHN M. BARTMAN,Democrat,1586,286,18.0,RICHMOND 1,2016_General Election
63RD REPRESENECATATIVE,Blank Ballots,,1586,24,2.0,RICHMOND 1,2016_General Election
63RD REPRESENECATATIVE,Under Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
63RD REPRESENECATATIVE,Over Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
64TH REPRESENECATATIVE,BARBARA WHEELER,Republican,1586,300,19.0,RICHMOND 1,2016_General Election
64TH REPRESENECATATIVE,Blank Ballots,,1586,62,4.0,RICHMOND 1,2016_General Election
64TH REPRESENECATATIVE,Under Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
64TH REPRESENECATATIVE,Over Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1586,687,43.0,RICHMOND 1,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1586,276,17.0,RICHMOND 1,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1586,53,3.0,RICHMOND 1,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1586,36,2.0,RICHMOND 1,2016_General Election
COMPTROLLER,Blank Ballots,,1586,27,2.0,RICHMOND 1,2016_General Election
COMPTROLLER,Under Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
COMPTROLLER,Over Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,1586,843,53.0,RICHMOND 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,1586,174,11.0,RICHMOND 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,1586,62,4.0,RICHMOND 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,1586,606,38.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,1586,377,24.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,1586,53,3.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,1586,22,1.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,1586,21,1.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,1586,2,0.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,MARK STEVEN KIRK,Republican,1586,585,37.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,TAMMY DUCKWORTH,Democrat,1586,371,23.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,KENTON McMILLEN,Libertarian,1586,68,4.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,SCOTT SUMMERS,Green,1586,33,2.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,Blank Ballots,,1586,23,1.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,Over Votes,,1586,1,0.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,Under Votes,,1586,0,0.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,Write-in,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,Jim Brown WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,Susana Sandoval WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,Chad Koppie WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,Eric K J Stewert WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
UNITED STATES SENECAATOR,Chris M Aguayo WRI,NonPartisan,1586,0,0.0,RICHMOND 1,2016_General Election
