,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6322,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,613,122,20.0,NUNDA 3,2018_General Election
8258,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,613,104,17.0,NUNDA 3,2018_General Election
4237,14TH CONGRESS,Under Votes,,613,2,0.0,NUNDA 3,2018_General Election
4238,14TH CONGRESS,Over Votes,,613,0,0.0,NUNDA 3,2018_General Election
8266,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,613,145,24.0,NUNDA 3,2018_General Election
4253,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,613,42,7.0,NUNDA 3,2018_General Election
4254,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,613,0,0.0,NUNDA 3,2018_General Election
10742,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,613,150,24.0,NUNDA 3,2018_General Election
10743,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,613,47,8.0,NUNDA 3,2018_General Election
4255,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,613,31,5.0,NUNDA 3,2018_General Election
4256,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,613,0,0.0,NUNDA 3,2018_General Election
10744,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,613,154,25.0,NUNDA 3,2018_General Election
10745,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,613,39,6.0,NUNDA 3,2018_General Election
4257,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,613,35,6.0,NUNDA 3,2018_General Election
4258,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,613,0,0.0,NUNDA 3,2018_General Election
6328,32ND SENATE,MARY MAHADY,DEMOCRACT,613,113,18.0,NUNDA 3,2018_General Election
8264,32ND SENATE,CRAIG WILCOX,REPUBLICAN,613,111,18.0,NUNDA 3,2018_General Election
4249,32ND SENATE,Under Votes,,613,4,1.0,NUNDA 3,2018_General Election
4250,32ND SENATE,Over Votes,,613,0,0.0,NUNDA 3,2018_General Election
8265,64TH REPRESENTATIVE,TOM WEBER,REPUBLICAN,613,112,18.0,NUNDA 3,2018_General Election
6329,64TH REPRESENTATIVE,TRISHA ZUBERT,DEMOCRACT,613,110,18.0,NUNDA 3,2018_General Election
4251,64TH REPRESENTATIVE,Under Votes,,613,6,1.0,NUNDA 3,2018_General Election
4252,64TH REPRESENTATIVE,Over Votes,,613,0,0.0,NUNDA 3,2018_General Election
6324,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,613,109,18.0,NUNDA 3,2018_General Election
8260,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,613,103,17.0,NUNDA 3,2018_General Election
9465,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,613,12,2.0,NUNDA 3,2018_General Election
4241,ATTORNEY GENERAL,Under Votes,,613,4,1.0,NUNDA 3,2018_General Election
4242,ATTORNEY GENERAL,Over Votes,,613,0,0.0,NUNDA 3,2018_General Election
6326,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,613,115,19.0,NUNDA 3,2018_General Election
8262,COMPTROLLER,DARLENE SENGER,REPUBLICAN,613,97,16.0,NUNDA 3,2018_General Election
9467,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,613,13,2.0,NUNDA 3,2018_General Election
4245,COMPTROLLER,Under Votes,,613,3,0.0,NUNDA 3,2018_General Election
4246,COMPTROLLER,Over Votes,,613,0,0.0,NUNDA 3,2018_General Election
6323,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,613,103,17.0,NUNDA 3,2018_General Election
8259,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,613,98,16.0,NUNDA 3,2018_General Election
9812,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,613,12,2.0,NUNDA 3,2018_General Election
9464,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,613,10,2.0,NUNDA 3,2018_General Election
4239,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,613,4,1.0,NUNDA 3,2018_General Election
10741,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,613,1,0.0,NUNDA 3,2018_General Election
