ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,JIM WALZ,Democrat,809,269,33.0,DORR 01,2016_General Election
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,809,218,27.0,DORR 01,2016_General Election
14TH CONGRESS,Blank Ballots,,809,23,3.0,DORR 01,2016_General Election
14TH CONGRESS,Under Votes,,809,0,0.0,DORR 01,2016_General Election
14TH CONGRESS,Over Votes,,809,0,0.0,DORR 01,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,809,377,47.0,DORR 01,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,809,133,16.0,DORR 01,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,809,0,0.0,DORR 01,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,809,0,0.0,DORR 01,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,809,267,33.0,DORR 01,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,809,219,27.0,DORR 01,2016_General Election
32ND SENATE,Blank Ballots,,809,24,3.0,DORR 01,2016_General Election
32ND SENATE,Under Votes,,809,0,0.0,DORR 01,2016_General Election
32ND SENATE,Over Votes,,809,0,0.0,DORR 01,2016_General Election
63RD REPRESENTATIVE,JOHN M. BARTMAN,Democrat,809,274,34.0,DORR 01,2016_General Election
63RD REPRESENTATIVE,STEVEN REICK,Republican,809,212,26.0,DORR 01,2016_General Election
63RD REPRESENTATIVE,Blank Ballots,,809,24,3.0,DORR 01,2016_General Election
63RD REPRESENTATIVE,Under Votes,,809,0,0.0,DORR 01,2016_General Election
63RD REPRESENTATIVE,Over Votes,,809,0,0.0,DORR 01,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,809,241,30.0,DORR 01,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,809,223,28.0,DORR 01,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,809,21,3.0,DORR 01,2016_General Election
COMPTROLLER,Blank Ballots,,809,16,2.0,DORR 01,2016_General Election
COMPTROLLER,TIM CURTIN,Green,809,9,1.0,DORR 01,2016_General Election
COMPTROLLER,Under Votes,,809,0,0.0,DORR 01,2016_General Election
COMPTROLLER,Over Votes,,809,0,0.0,DORR 01,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,809,363,45.0,DORR 01,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,809,96,12.0,DORR 01,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,809,51,6.0,DORR 01,2016_General Election
