,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5982,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1428,333,23.0,GREENWOOD 6,2018_General Election
7818,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1428,179,13.0,GREENWOOD 6,2018_General Election
3122,14TH CONGRESS,Under Votes,,1428,4,0.0,GREENWOOD 6,2018_General Election
3123,14TH CONGRESS,Over Votes,,1428,0,0.0,GREENWOOD 6,2018_General Election
7827,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1428,327,23.0,GREENWOOD 6,2018_General Election
3140,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1428,81,6.0,GREENWOOD 6,2018_General Election
3141,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1428,0,0.0,GREENWOOD 6,2018_General Election
7826,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1428,333,23.0,GREENWOOD 6,2018_General Election
3138,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1428,74,5.0,GREENWOOD 6,2018_General Election
3139,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1428,0,0.0,GREENWOOD 6,2018_General Election
10507,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1428,372,26.0,GREENWOOD 6,2018_General Election
10508,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1428,90,6.0,GREENWOOD 6,2018_General Election
3142,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1428,53,4.0,GREENWOOD 6,2018_General Election
3143,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1428,0,0.0,GREENWOOD 6,2018_General Election
10509,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1428,381,27.0,GREENWOOD 6,2018_General Election
10510,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1428,74,5.0,GREENWOOD 6,2018_General Election
3144,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1428,60,4.0,GREENWOOD 6,2018_General Election
3145,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1428,0,0.0,GREENWOOD 6,2018_General Election
5988,32ND SENATE,MARY MAHADY,DEMOCRACT,1428,304,21.0,GREENWOOD 6,2018_General Election
7824,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1428,200,14.0,GREENWOOD 6,2018_General Election
3134,32ND SENATE,Under Votes,,1428,11,1.0,GREENWOOD 6,2018_General Election
3135,32ND SENATE,Over Votes,,1428,0,0.0,GREENWOOD 6,2018_General Election
7825,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,1428,307,21.0,GREENWOOD 6,2018_General Election
3136,63RD REPRESENTATIVE,Under Votes,,1428,79,6.0,GREENWOOD 6,2018_General Election
3137,63RD REPRESENTATIVE,Over Votes,,1428,0,0.0,GREENWOOD 6,2018_General Election
5984,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1428,288,20.0,GREENWOOD 6,2018_General Election
7820,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1428,207,14.0,GREENWOOD 6,2018_General Election
