ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGREENWOODSS,JIM WALZ,Democrat,1062,307,29.0,GREENWOOD 4,2016_General Election
14TH CONGREENWOODSS,"RANDALL M. ""RANDY"" HULTGREENWOODN",Republican,1062,274,26.0,GREENWOOD 4,2016_General Election
14TH CONGREENWOODSS,Blank Ballots,,1062,31,3.0,GREENWOOD 4,2016_General Election
14TH CONGREENWOODSS,Under Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
14TH CONGREENWOODSS,Over Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,JAMES S. COWLIN,Republican,1062,463,44.0,GREENWOOD 4,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Blank Ballots,,1062,146,14.0,GREENWOOD 4,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Under Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Over Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
32ND SENECAATE,PAMELA ALTHOFF,Republican,1062,329,31.0,GREENWOOD 4,2016_General Election
32ND SENECAATE,MELISSA COYNE,Democrat,1062,253,24.0,GREENWOOD 4,2016_General Election
32ND SENECAATE,Blank Ballots,,1062,27,3.0,GREENWOOD 4,2016_General Election
32ND SENECAATE,Under Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
32ND SENECAATE,Over Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
63RD REPRESENECATATIVE,JOHN M. BARTMAN,Democrat,1062,329,31.0,GREENWOOD 4,2016_General Election
63RD REPRESENECATATIVE,STEVEN REICK,Republican,1062,255,24.0,GREENWOOD 4,2016_General Election
63RD REPRESENECATATIVE,Blank Ballots,,1062,25,2.0,GREENWOOD 4,2016_General Election
63RD REPRESENECATATIVE,Under Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
63RD REPRESENECATATIVE,Over Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1062,290,27.0,GREENWOOD 4,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1062,257,24.0,GREENWOOD 4,2016_General Election
COMPTROLLER,Blank Ballots,,1062,23,2.0,GREENWOOD 4,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1062,21,2.0,GREENWOOD 4,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1062,18,2.0,GREENWOOD 4,2016_General Election
COMPTROLLER,Under Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
COMPTROLLER,Over Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,1062,444,42.0,GREENWOOD 4,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,1062,111,10.0,GREENWOOD 4,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,1062,54,5.0,GREENWOOD 4,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,1062,307,29.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,1062,243,23.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,1062,34,3.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,1062,15,1.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,1062,11,1.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,1062,1,0.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,1062,1,0.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,TAMMY DUCKWORTH,Democrat,1062,301,28.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,MARK STEVEN KIRK,Republican,1062,240,23.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,KENTON McMILLEN,Libertarian,1062,29,3.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,SCOTT SUMMERS,Green,1062,22,2.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,Blank Ballots,,1062,20,2.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,Under Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,Over Votes,,1062,0,0.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,Write-in,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,Jim Brown WRI,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,Susana Sandoval WRI,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,Chad Koppie WRI,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,Eric K J Stewert WRI,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
UNITED STATES SENECAATOR,Chris M Aguayo WRI,NonPartisan,1062,0,0.0,GREENWOOD 4,2016_General Election
