,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
6958,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,804,244,30.0,ALGONQUIN 40,2018_General Election
947,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,804,44,5.0,ALGONQUIN 40,2018_General Election
948,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
10052,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,804,268,33.0,ALGONQUIN 40,2018_General Election
10053,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,804,106,13.0,ALGONQUIN 40,2018_General Election
949,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,804,21,3.0,ALGONQUIN 40,2018_General Election
950,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
5330,26TH SENATE,TOM GEORGES,DEMOCRACT,804,229,28.0,ALGONQUIN 40,2018_General Election
6956,26TH SENATE,DAN McCONCHIE,REPUBLICAN,804,164,20.0,ALGONQUIN 40,2018_General Election
943,26TH SENATE,Under Votes,,804,2,0.0,ALGONQUIN 40,2018_General Election
944,26TH SENATE,Over Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
10054,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,804,281,35.0,ALGONQUIN 40,2018_General Election
10055,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,804,92,11.0,ALGONQUIN 40,2018_General Election
951,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,804,22,3.0,ALGONQUIN 40,2018_General Election
952,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
6957,52ND REPRESENTATIVE,DAVID McSWEENEY,REPUBLICAN,804,235,29.0,ALGONQUIN 40,2018_General Election
945,52ND REPRESENTATIVE,Under Votes,,804,38,5.0,ALGONQUIN 40,2018_General Election
946,52ND REPRESENTATIVE,Over Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
5324,6TH CONGRESS,SEAN CASTEN,DEMOCRACT,804,239,30.0,ALGONQUIN 40,2018_General Election
6950,6TH CONGRESS,PETER J. ROSKAM,REPUBLICAN,804,155,19.0,ALGONQUIN 40,2018_General Election
931,6TH CONGRESS,Under Votes,,804,1,0.0,ALGONQUIN 40,2018_General Election
932,6TH CONGRESS,Over Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
5326,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,804,218,27.0,ALGONQUIN 40,2018_General Election
6952,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,804,165,21.0,ALGONQUIN 40,2018_General Election
8775,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,804,12,1.0,ALGONQUIN 40,2018_General Election
935,ATTORNEY GENERAL,Under Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
936,ATTORNEY GENERAL,Over Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
5328,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,804,238,30.0,ALGONQUIN 40,2018_General Election
6954,COMPTROLLER,DARLENE SENGER,REPUBLICAN,804,139,17.0,ALGONQUIN 40,2018_General Election
8777,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,804,14,2.0,ALGONQUIN 40,2018_General Election
939,COMPTROLLER,Under Votes,,804,4,0.0,ALGONQUIN 40,2018_General Election
940,COMPTROLLER,Over Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
5325,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,804,218,27.0,ALGONQUIN 40,2018_General Election
6951,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,804,151,19.0,ALGONQUIN 40,2018_General Election
8774,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,804,11,1.0,ALGONQUIN 40,2018_General Election
9674,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,804,11,1.0,ALGONQUIN 40,2018_General Election
933,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,804,2,0.0,ALGONQUIN 40,2018_General Election
10051,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,804,2,0.0,ALGONQUIN 40,2018_General Election
934,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
5327,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,804,279,35.0,ALGONQUIN 40,2018_General Election
6953,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,804,104,13.0,ALGONQUIN 40,2018_General Election
8776,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,804,12,1.0,ALGONQUIN 40,2018_General Election
937,SECRETARY OF STATE,Under Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
938,SECRETARY OF STATE,Over Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
5329,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,804,220,27.0,ALGONQUIN 40,2018_General Election
6955,TREASURER,JIM DODGE,REPUBLICAN,804,152,19.0,ALGONQUIN 40,2018_General Election
8778,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,804,16,2.0,ALGONQUIN 40,2018_General Election
941,TREASURER,Under Votes,,804,7,1.0,ALGONQUIN 40,2018_General Election
942,TREASURER,Over Votes,,804,0,0.0,ALGONQUIN 40,2018_General Election
