,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
8359,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1266,363,29.0,NUNDA 14,2018_General Election
6408,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1266,327,26.0,NUNDA 14,2018_General Election
4494,14TH CONGRESS,Under Votes,,1266,9,1.0,NUNDA 14,2018_General Election
4495,14TH CONGRESS,Over Votes,,1266,0,0.0,NUNDA 14,2018_General Election
8369,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1266,485,38.0,NUNDA 14,2018_General Election
4514,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1266,104,8.0,NUNDA 14,2018_General Election
4515,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1266,0,0.0,NUNDA 14,2018_General Election
10797,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1266,478,38.0,NUNDA 14,2018_General Election
10798,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1266,134,11.0,NUNDA 14,2018_General Election
4516,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1266,86,7.0,NUNDA 14,2018_General Election
4517,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1266,0,0.0,NUNDA 14,2018_General Election
6414,26TH SENATE,TOM GEORGES,DEMOCRACT,1266,3,0.0,NUNDA 14,2018_General Election
4506,26TH SENATE,Under Votes,,1266,0,0.0,NUNDA 14,2018_General Election
4507,26TH SENATE,Over Votes,,1266,0,0.0,NUNDA 14,2018_General Election
8365,26TH SENATE,DAN McCONCHIE,REPUBLICAN,1266,0,0.0,NUNDA 14,2018_General Election
10799,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1266,482,38.0,NUNDA 14,2018_General Election
10800,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1266,121,10.0,NUNDA 14,2018_General Election
4518,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1266,95,8.0,NUNDA 14,2018_General Election
4519,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1266,0,0.0,NUNDA 14,2018_General Election
8366,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1266,390,31.0,NUNDA 14,2018_General Election
6415,32ND SENATE,MARY MAHADY,DEMOCRACT,1266,292,23.0,NUNDA 14,2018_General Election
4508,32ND SENATE,Under Votes,,1266,13,1.0,NUNDA 14,2018_General Election
4509,32ND SENATE,Over Votes,,1266,0,0.0,NUNDA 14,2018_General Election
4510,52ND REPRESENTATIVE,Under Votes,,1266,2,0.0,NUNDA 14,2018_General Election
8367,52ND REPRESENTATIVE,DAVID McSWEENEY,REPUBLICAN,1266,1,0.0,NUNDA 14,2018_General Election
4511,52ND REPRESENTATIVE,Over Votes,,1266,0,0.0,NUNDA 14,2018_General Election
8368,64TH REPRESENTATIVE,TOM WEBER,REPUBLICAN,1266,402,32.0,NUNDA 14,2018_General Election
6416,64TH REPRESENTATIVE,TRISHA ZUBERT,DEMOCRACT,1266,278,22.0,NUNDA 14,2018_General Election
4512,64TH REPRESENTATIVE,Under Votes,,1266,15,1.0,NUNDA 14,2018_General Election
4513,64TH REPRESENTATIVE,Over Votes,,1266,0,0.0,NUNDA 14,2018_General Election
8361,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1266,391,31.0,NUNDA 14,2018_General Election
6410,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1266,277,22.0,NUNDA 14,2018_General Election
9520,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1266,18,1.0,NUNDA 14,2018_General Election
4498,ATTORNEY GENERAL,Under Votes,,1266,11,1.0,NUNDA 14,2018_General Election
4499,ATTORNEY GENERAL,Over Votes,,1266,1,0.0,NUNDA 14,2018_General Election
8363,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1266,354,28.0,NUNDA 14,2018_General Election
6412,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1266,316,25.0,NUNDA 14,2018_General Election
9522,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1266,19,2.0,NUNDA 14,2018_General Election
4502,COMPTROLLER,Under Votes,,1266,9,1.0,NUNDA 14,2018_General Election
4503,COMPTROLLER,Over Votes,,1266,0,0.0,NUNDA 14,2018_General Election
8360,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1266,403,32.0,NUNDA 14,2018_General Election
6409,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1266,250,20.0,NUNDA 14,2018_General Election
9823,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1266,22,2.0,NUNDA 14,2018_General Election
9519,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1266,18,1.0,NUNDA 14,2018_General Election
4496,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1266,3,0.0,NUNDA 14,2018_General Election
10796,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1266,2,0.0,NUNDA 14,2018_General Election
4497,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1266,0,0.0,NUNDA 14,2018_General Election
6411,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1266,401,32.0,NUNDA 14,2018_General Election
8362,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1266,271,21.0,NUNDA 14,2018_General Election
9521,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1266,15,1.0,NUNDA 14,2018_General Election
4500,SECRETARY OF STATE,Under Votes,,1266,11,1.0,NUNDA 14,2018_General Election
4501,SECRETARY OF STATE,Over Votes,,1266,0,0.0,NUNDA 14,2018_General Election
8364,TREASURER,JIM DODGE,REPUBLICAN,1266,377,30.0,NUNDA 14,2018_General Election
6413,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1266,280,22.0,NUNDA 14,2018_General Election
9523,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1266,25,2.0,NUNDA 14,2018_General Election
4504,TREASURER,Under Votes,,1266,16,1.0,NUNDA 14,2018_General Election
4505,TREASURER,Over Votes,,1266,0,0.0,NUNDA 14,2018_General Election
