ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,965,423,44.0,NUNDA 10,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,965,207,21.0,NUNDA 10,2016_General Election
14TH CONGRESS,Blank Ballots,,965,27,3.0,NUNDA 10,2016_General Election
14TH CONGRESS,Under Votes,,965,0,0.0,NUNDA 10,2016_General Election
14TH CONGRESS,Over Votes,,965,0,0.0,NUNDA 10,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,965,534,55.0,NUNDA 10,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,965,121,13.0,NUNDA 10,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,965,0,0.0,NUNDA 10,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,965,0,0.0,NUNDA 10,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,965,472,49.0,NUNDA 10,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,965,163,17.0,NUNDA 10,2016_General Election
32ND SENATE,Blank Ballots,,965,20,2.0,NUNDA 10,2016_General Election
32ND SENATE,Under Votes,,965,0,0.0,NUNDA 10,2016_General Election
32ND SENATE,Over Votes,,965,0,0.0,NUNDA 10,2016_General Election
64TH REPRESENTATIVE,BARBARA WHEELER,Republican,965,527,55.0,NUNDA 10,2016_General Election
64TH REPRESENTATIVE,Blank Ballots,,965,128,13.0,NUNDA 10,2016_General Election
64TH REPRESENTATIVE,Under Votes,,965,0,0.0,NUNDA 10,2016_General Election
64TH REPRESENTATIVE,Over Votes,,965,0,0.0,NUNDA 10,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,965,411,43.0,NUNDA 10,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,965,184,19.0,NUNDA 10,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,965,24,2.0,NUNDA 10,2016_General Election
COMPTROLLER,Blank Ballots,,965,19,2.0,NUNDA 10,2016_General Election
COMPTROLLER,TIM CURTIN,Green,965,17,2.0,NUNDA 10,2016_General Election
COMPTROLLER,Under Votes,,965,0,0.0,NUNDA 10,2016_General Election
COMPTROLLER,Over Votes,,965,0,0.0,NUNDA 10,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,965,498,52.0,NUNDA 10,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,965,119,12.0,NUNDA 10,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,965,38,4.0,NUNDA 10,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,965,0,0.0,NUNDA 10,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,965,0,0.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,965,333,35.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,965,264,27.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,965,30,3.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,965,21,2.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,965,5,1.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,965,3,0.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,965,1,0.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,965,0,0.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,965,375,39.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,965,223,23.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,965,29,3.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,965,15,2.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,965,14,1.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,Over Votes,,965,1,0.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,Under Votes,,965,0,0.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,Jim Brown WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,Susana Sandoval WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,Chad Koppie WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,Eric K J Stewert WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
UNITED STATES SENATOR,Chris M Aguayo WRI,NonPartisan,965,0,0.0,NUNDA 10,2016_General Election
