,ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
5695,14TH CONGRESS,LAUREN UNDERWOOD,DEMOCRACT,1057,234,22.0,DORR 13,2018_General Election
7443,14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",REPUBLICAN,1057,146,14.0,DORR 13,2018_General Election
2177,14TH CONGRESS,Under Votes,,1057,2,0.0,DORR 13,2018_General Election
2178,14TH CONGRESS,Over Votes,,1057,0,0.0,DORR 13,2018_General Election
7452,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,TIFFANY DAVIS,REPUBLICAN,1057,224,21.0,DORR 13,2018_General Election
2195,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Under Votes,,1057,61,6.0,DORR 13,2018_General Election
2196,22ND CIRCUIT - 1ST SUBCIRCUIT - WEECH VACANCY,Over Votes,,1057,0,0.0,DORR 13,2018_General Election
7451,22ND CIRCUIT - McINTYRE VACANCY,ROBERT WILBRANDT,REPUBLICAN,1057,218,21.0,DORR 13,2018_General Election
2193,22ND CIRCUIT - McINTYRE VACANCY,Under Votes,,1057,58,5.0,DORR 13,2018_General Election
2194,22ND CIRCUIT - McINTYRE VACANCY,Over Votes,,1057,0,0.0,DORR 13,2018_General Election
10312,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - YES,NONPARTISAN,1057,253,24.0,DORR 13,2018_General Election
10313,22ND CIRCUIT - RETAIN CHMIEL,MICHAEL J. CHMIEL - NO,NONPARTISAN,1057,85,8.0,DORR 13,2018_General Election
2197,22ND CIRCUIT - RETAIN CHMIEL,Under Votes,,1057,44,4.0,DORR 13,2018_General Election
2198,22ND CIRCUIT - RETAIN CHMIEL,Over Votes,,1057,0,0.0,DORR 13,2018_General Election
10314,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - YES,NONPARTISAN,1057,254,24.0,DORR 13,2018_General Election
10315,2ND APPELLATE - RETAIN MCLAREN,ROBERT D. MCLAREN - NO,NONPARTISAN,1057,80,8.0,DORR 13,2018_General Election
2199,2ND APPELLATE - RETAIN MCLAREN,Under Votes,,1057,48,5.0,DORR 13,2018_General Election
2200,2ND APPELLATE - RETAIN MCLAREN,Over Votes,,1057,0,0.0,DORR 13,2018_General Election
5701,32ND SENATE,MARY MAHADY,DEMOCRACT,1057,228,22.0,DORR 13,2018_General Election
7449,32ND SENATE,CRAIG WILCOX,REPUBLICAN,1057,144,14.0,DORR 13,2018_General Election
2189,32ND SENATE,Under Votes,,1057,10,1.0,DORR 13,2018_General Election
2190,32ND SENATE,Over Votes,,1057,0,0.0,DORR 13,2018_General Election
7450,63RD REPRESENTATIVE,STEVEN REICK,REPUBLICAN,1057,221,21.0,DORR 13,2018_General Election
2191,63RD REPRESENTATIVE,Under Votes,,1057,50,5.0,DORR 13,2018_General Election
2192,63RD REPRESENTATIVE,Over Votes,,1057,0,0.0,DORR 13,2018_General Election
5697,ATTORNEY GENERAL,KWAME RAOUL,DEMOCRACT,1057,219,21.0,DORR 13,2018_General Election
7445,ATTORNEY GENERAL,ERIKA HAROLD,REPUBLICAN,1057,153,14.0,DORR 13,2018_General Election
9035,ATTORNEY GENERAL,BUBBA HARSY,LIBERTARIAN,1057,8,1.0,DORR 13,2018_General Election
2181,ATTORNEY GENERAL,Under Votes,,1057,2,0.0,DORR 13,2018_General Election
2182,ATTORNEY GENERAL,Over Votes,,1057,0,0.0,DORR 13,2018_General Election
5699,COMPTROLLER,SUSANA A. MENDOZA,DEMOCRACT,1057,229,22.0,DORR 13,2018_General Election
7447,COMPTROLLER,DARLENE SENGER,REPUBLICAN,1057,137,13.0,DORR 13,2018_General Election
9037,COMPTROLLER,CLAIRE BALL,LIBERTARIAN,1057,9,1.0,DORR 13,2018_General Election
2185,COMPTROLLER,Under Votes,,1057,7,1.0,DORR 13,2018_General Election
2186,COMPTROLLER,Over Votes,,1057,0,0.0,DORR 13,2018_General Election
5696,GOVERNOR AND LIEUTENANT GOVERNOR,JB PRITZKER,DEMOCRACT,1057,210,20.0,DORR 13,2018_General Election
7444,GOVERNOR AND LIEUTENANT GOVERNOR,BRUCE RAUNER,REPUBLICAN,1057,150,14.0,DORR 13,2018_General Election
9034,GOVERNOR AND LIEUTENANT GOVERNOR,GRAYSON KASH JACKSON,LIBERTARIAN,1057,10,1.0,DORR 13,2018_General Election
9726,GOVERNOR AND LIEUTENANT GOVERNOR,"WILLIAM ""SAM"" McCANN",CONSERVATIVE,1057,7,1.0,DORR 13,2018_General Election
2179,GOVERNOR AND LIEUTENANT GOVERNOR,Under Votes,,1057,3,0.0,DORR 13,2018_General Election
2180,GOVERNOR AND LIEUTENANT GOVERNOR,Over Votes,,1057,1,0.0,DORR 13,2018_General Election
10311,GOVERNOR AND LIEUTENANT GOVERNOR,Write-in,NONPARTISAN,1057,1,0.0,DORR 13,2018_General Election
5698,SECRETARY OF STATE,JESSE WHITE,DEMOCRACT,1057,257,24.0,DORR 13,2018_General Election
7446,SECRETARY OF STATE,JASON HELLAND,REPUBLICAN,1057,109,10.0,DORR 13,2018_General Election
9036,SECRETARY OF STATE,STEVE DUTNER,LIBERTARIAN,1057,15,1.0,DORR 13,2018_General Election
2183,SECRETARY OF STATE,Under Votes,,1057,1,0.0,DORR 13,2018_General Election
2184,SECRETARY OF STATE,Over Votes,,1057,0,0.0,DORR 13,2018_General Election
5700,TREASURER,MICHAEL W. FRERICHS,DEMOCRACT,1057,212,20.0,DORR 13,2018_General Election
7448,TREASURER,JIM DODGE,REPUBLICAN,1057,146,14.0,DORR 13,2018_General Election
9038,TREASURER,MICHAEL LEHENEY,LIBERTARIAN,1057,14,1.0,DORR 13,2018_General Election
2187,TREASURER,Under Votes,,1057,10,1.0,DORR 13,2018_General Election
2188,TREASURER,Over Votes,,1057,0,0.0,DORR 13,2018_General Election
