ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,1060,442,42.0,BURTON 1,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,1060,203,19.0,BURTON 1,2016_General Election
14TH CONGRESS,Blank Ballots,,1060,21,2.0,BURTON 1,2016_General Election
14TH CONGRESS,Under Votes,,1060,0,0.0,BURTON 1,2016_General Election
14TH CONGRESS,Over Votes,,1060,0,0.0,BURTON 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,JAMES S. COWLIN,Republican,1060,545,51.0,BURTON 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Blank Ballots,,1060,121,11.0,BURTON 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Under Votes,,1060,0,0.0,BURTON 1,2016_General Election
22ND CIRCUIT- GRAHAM VACANCY,Over Votes,,1060,0,0.0,BURTON 1,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,1060,460,43.0,BURTON 1,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,1060,183,17.0,BURTON 1,2016_General Election
32ND SENATE,Blank Ballots,,1060,23,2.0,BURTON 1,2016_General Election
32ND SENATE,Under Votes,,1060,0,0.0,BURTON 1,2016_General Election
32ND SENATE,Over Votes,,1060,0,0.0,BURTON 1,2016_General Election
64TH REPRESENTATIVE,BARBARA WHEELER,Republican,1060,551,52.0,BURTON 1,2016_General Election
64TH REPRESENTATIVE,Blank Ballots,,1060,115,11.0,BURTON 1,2016_General Election
64TH REPRESENTATIVE,Under Votes,,1060,0,0.0,BURTON 1,2016_General Election
64TH REPRESENTATIVE,Over Votes,,1060,0,0.0,BURTON 1,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,1060,419,40.0,BURTON 1,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,1060,182,17.0,BURTON 1,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,1060,30,3.0,BURTON 1,2016_General Election
COMPTROLLER,TIM CURTIN,Green,1060,21,2.0,BURTON 1,2016_General Election
COMPTROLLER,Blank Ballots,,1060,14,1.0,BURTON 1,2016_General Election
COMPTROLLER,Under Votes,,1060,0,0.0,BURTON 1,2016_General Election
COMPTROLLER,Over Votes,,1060,0,0.0,BURTON 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,1060,484,46.0,BURTON 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,1060,140,13.0,BURTON 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,1060,42,4.0,BURTON 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,1060,0,0.0,BURTON 1,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,1060,0,0.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,1060,400,38.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,1060,217,20.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,1060,33,3.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,1060,10,1.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,1060,6,1.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,1060,0,0.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,1060,0,0.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,1060,0,0.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,1060,0,0.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,1060,0,0.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Tom Hoefling WRI,NonPartisan,1060,0,0.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,1060,0,0.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Jonathan Lee WRI,NonPartisan,1060,0,0.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Dem J. Wysinger WRI,NonPartisan,1060,0,0.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Schoenke/Mitch..WRI,NonPartisan,1060,0,0.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,1060,0,0.0,BURTON 1,2016_General Election
PRESIDENT AND VICE PRESIDENT,Kotlikoff/Leam..WRI,NonPartisan,1060,0,0.0,BURTON 1,2016_General Election
UNITED STATES SENATOR,MARK STEVEN KIRK,Republican,1060,375,35.0,BURTON 1,2016_General Election
UNITED STATES SENATOR,TAMMY DUCKWORTH,Democrat,1060,222,21.0,BURTON 1,2016_General Election
UNITED STATES SENATOR,KENTON McMILLEN,Libertarian,1060,37,3.0,BURTON 1,2016_General Election
UNITED STATES SENATOR,SCOTT SUMMERS,Green,1060,19,2.0,BURTON 1,2016_General Election
UNITED STATES SENATOR,Blank Ballots,,1060,13,1.0,BURTON 1,2016_General Election
UNITED STATES SENATOR,Under Votes,,1060,0,0.0,BURTON 1,2016_General Election
UNITED STATES SENATOR,Over Votes,,1060,0,0.0,BURTON 1,2016_General Election
UNITED STATES SENATOR,Write-in,NonPartisan,1060,0,0.0,BURTON 1,2016_General Election
