ContestName,CandidateName,PartyName,Registration,VoteCount,VoterTurnout,PrecinctName,ElectionYear
14TH CONGRESS,"RANDALL M. ""RANDY"" HULTGREN",Republican,923,384,42.0,GRAFTON 11,2016_General Election
14TH CONGRESS,JIM WALZ,Democrat,923,203,22.0,GRAFTON 11,2016_General Election
14TH CONGRESS,Blank Ballots,,923,21,2.0,GRAFTON 11,2016_General Election
14TH CONGRESS,Under Votes,,923,0,0.0,GRAFTON 11,2016_General Election
14TH CONGRESS,Over Votes,,923,0,0.0,GRAFTON 11,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,JAMES S. COWLIN,Republican,923,484,52.0,GRAFTON 11,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Blank Ballots,,923,123,13.0,GRAFTON 11,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Under Votes,,923,0,0.0,GRAFTON 11,2016_General Election
22ND CIRCUIT- GRAFTONHAM VACANCY,Over Votes,,923,0,0.0,GRAFTON 11,2016_General Election
32ND SENATE,PAMELA ALTHOFF,Republican,923,295,32.0,GRAFTON 11,2016_General Election
32ND SENATE,MELISSA COYNE,Democrat,923,134,15.0,GRAFTON 11,2016_General Election
32ND SENATE,Blank Ballots,,923,11,1.0,GRAFTON 11,2016_General Election
32ND SENATE,Under Votes,,923,0,0.0,GRAFTON 11,2016_General Election
32ND SENATE,Over Votes,,923,0,0.0,GRAFTON 11,2016_General Election
64TH REPRESENTATIVE,BARBARA WHEELER,Republican,923,357,39.0,GRAFTON 11,2016_General Election
64TH REPRESENTATIVE,Blank Ballots,,923,83,9.0,GRAFTON 11,2016_General Election
64TH REPRESENTATIVE,Under Votes,,923,0,0.0,GRAFTON 11,2016_General Election
64TH REPRESENTATIVE,Over Votes,,923,0,0.0,GRAFTON 11,2016_General Election
66TH REPRESENTATIVE,ALLEN SKILLICORN,Republican,923,116,13.0,GRAFTON 11,2016_General Election
66TH REPRESENTATIVE,NANCY A. ZETTLER,Democrat,923,42,5.0,GRAFTON 11,2016_General Election
66TH REPRESENTATIVE,Blank Ballots,,923,9,1.0,GRAFTON 11,2016_General Election
66TH REPRESENTATIVE,Under Votes,,923,0,0.0,GRAFTON 11,2016_General Election
66TH REPRESENTATIVE,Over Votes,,923,0,0.0,GRAFTON 11,2016_General Election
COMPTROLLER,LESLIE GEISSLER MUNGER,Republican,923,352,38.0,GRAFTON 11,2016_General Election
COMPTROLLER,SUSANA MENDOZA,Democrat,923,188,20.0,GRAFTON 11,2016_General Election
COMPTROLLER,CLAIRE BALL,Libertarian,923,30,3.0,GRAFTON 11,2016_General Election
COMPTROLLER,Blank Ballots,,923,20,2.0,GRAFTON 11,2016_General Election
COMPTROLLER,TIM CURTIN,Green,923,16,2.0,GRAFTON 11,2016_General Election
COMPTROLLER,Over Votes,,923,1,0.0,GRAFTON 11,2016_General Election
COMPTROLLER,Under Votes,,923,0,0.0,GRAFTON 11,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,YES,NonPartisan,923,447,48.0,GRAFTON 11,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,NO,NonPartisan,923,121,13.0,GRAFTON 11,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Blank Ballots,,923,39,4.0,GRAFTON 11,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Under Votes,,923,0,0.0,GRAFTON 11,2016_General Election
For the proposed addition of Section 11 to Article IX of the Illinois Constitution.,Over Votes,,923,0,0.0,GRAFTON 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP,Republican,923,301,33.0,GRAFTON 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,HILLARY RODHAM CLINTON,Democrat,923,235,25.0,GRAFTON 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,GARY JOHNSON,Libertarian,923,53,6.0,GRAFTON 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,JILL STEIN,Green,923,9,1.0,GRAFTON 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Blank Ballots,,923,7,1.0,GRAFTON 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Evan McMullin WRI,NonPartisan,923,2,0.0,GRAFTON 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Castle/Bradley WRI,NonPartisan,923,1,0.0,GRAFTON 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Under Votes,,923,0,0.0,GRAFTON 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Over Votes,,923,0,0.0,GRAFTON 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Write-in,NonPartisan,923,0,0.0,GRAFTON 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,Laio Morris WRI,NonPartisan,923,0,0.0,GRAFTON 11,2016_General Election
PRESIDENT AND VICE PRESIDENT,David G . Stack WRI,NonPartisan,923,0,0.0,GRAFTON 11,2016_General Election
